Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
72,Rubbish72,1080,1440,37.52,126.93,1,0,0,0,0
73,Rubbish73,1080,1440,37.52,126.93,1,0,0,0,0
74,Rubbish74,1080,1440,37.52,126.93,1,0,0,0,0
75,Glass75,1440,1440,37.59,126.75,0,0,0,1,0
76,Glass76,1440,1440,37.59,126.75,0,0,0,1,0
77,Glass77,1440,1440,37.59,126.75,0,0,0,1,0
78,Glass78,1440,1440,37.59,126.75,0,0,0,1,0
79,Glass79,1440,1440,37.59,126.75,0,0,0,1,0
80,Glass80,1440,1440,37.59,126.75,0,0,0,1,0
81,Glass81,1440,1440,37.59,126.75,0,0,0,1,0
82,Glass82,1440,1440,37.59,126.75,0,0,0,1,0
83,Glass83,1440,1440,37.59,126.75,0,0,0,1,0
84,Glass84,1440,1440,37.59,126.75,0,0,0,1,0
85,Glass85,1440,1440,37.59,126.75,0,0,0,1,0
86,Glass86,1440,1440,37.59,126.75,0,0,0,1,0
87,Paper87,1440,1440,37.59,126.75,0,0,0,0,1
88,Paper88,1440,1440,37.59,126.75,0,0,0,0,1
89,Paper89,1440,1440,37.59,126.75,0,0,0,0,1
90,Paper90,1440,1440,37.59,126.75,0,0,0,0,1
91,Paper91,1440,1440,37.59,126.75,0,0,0,0,1
92,Paper92,1440,1440,37.59,126.75,0,0,0,0,1
93,Paper93,1440,1440,37.59,126.75,0,0,0,0,1
94,Paper94,1440,1440,37.59,126.75,0,0,0,0,1
95,Paper95,1440,1440,37.59,126.75,0,0,0,0,1
96,Can96,1440,1440,37.59,126.75,0,0,1,0,0
97,Can97,1440,1440,37.59,126.75,0,0,1,0,0
98,Can98,1440,1440,37.59,126.75,0,0,1,0,0
99,Can99,1440,1440,37.59,126.75,0,0,1,0,0
100,Rubbish100,1440,1440,37.58,127.01,1,0,0,0,1
101,Rubbish101,1440,1440,37.58,127.01,1,0,0,0,1
102,Rubbish102,1440,1440,37.58,127.01,1,0,0,0,1
103,Rubbish103,1440,1440,37.58,127.01,1,0,0,0,1
104,Rubbish104,1440,1440,37.58,127.01,1,0,0,0,1
105,Rubbish105,1440,1440,37.58,127.01,1,0,0,0,1
106,Rubbish106,1440,1440,37.58,127.01,1,0,0,0,1
107,Rubbish107,1440,1440,37.58,127.01,1,0,0,0,1
108,Rubbish108,1440,1440,37.58,127.01,1,0,0,0,1
109,Rubbish109,1440,1440,37.58,127.01,1,0,0,0,0
110,Rubbish110,1440,1440,37.58,127.01,1,0,0,0,0
