Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
71,71,3024,4032,37.56,126.97,0,1,0,0,0
72,72,3024,4032,37.56,126.97,0,0,0,0,1
73,73,3024,4032,37.56,126.97,0,0,0,0,1
74,74,3024,4032,37.56,126.97,1,0,0,0,0
75,75,3024,4032,37.56,126.97,1,0,0,0,0
76,76,3024,4032,37.56,126.97,1,0,0,0,0
77,77,3024,4032,37.56,126.97,1,0,0,0,0
78,78,3024,4032,37.56,126.97,1,0,0,0,0
79,79,3024,4032,37.56,126.97,1,0,0,0,0
80,80,3024,4032,37.56,126.97,1,0,0,0,0
81,81,3024,4032,37.56,126.97,1,0,0,0,0
82,82,3024,4032,37.56,126.97,0,1,0,0,0
83,83,3024,4032,37.56,126.97,1,0,0,0,0
84,84,3024,4032,37.56,126.97,1,0,0,0,0
85,85,3024,4032,37.56,126.97,1,0,0,0,0
86,86,3024,4032,37.56,126.97,1,0,0,0,0
87,87,3024,4032,37.56,126.97,1,0,0,0,0
88,88,3024,4032,37.56,126.97,1,0,0,0,0
89,89,3024,4032,37.56,126.97,1,0,0,0,0
90,90,3024,4032,37.56,126.97,1,0,0,0,0
91,91,3024,4032,37.56,126.97,1,0,0,0,0
92,92,3024,4032,37.56,126.97,0,1,0,0,0
93,93,3024,4032,37.56,126.97,0,1,0,0,0
94,94,3024,4032,37.56,126.97,0,1,0,0,0
95,95,3024,4032,37.56,126.97,0,1,0,0,0
96,96,3024,4032,37.56,126.97,0,1,0,0,0
97,97,3024,4032,37.56,126.97,0,1,0,0,0
98,98,3024,4032,37.56,126.97,1,0,0,0,0
99,99,3024,4032,37.56,126.97,0,0,0,0,1
100,100,3024,4032,37.56,126.97,0,1,0,0,0
101,101,3024,4032,37.56,126.97,0,1,0,0,0
102,102,3024,4032,37.56,126.97,1,0,0,0,0
103,103,3024,4032,37.56,126.97,1,0,0,0,0
104,104,3024,4032,37.56,126.97,1,0,0,0,0
105,105,3024,4032,37.56,126.97,0,1,0,0,0
106,106,3024,4032,37.56,126.97,0,1,0,0,0
107,107,3024,4032,37.56,126.97,0,1,0,0,0
108,108,3024,4032,37.56,126.97,0,1,0,0,0
109,109,3024,4032,37.56,126.97,0,1,0,0,0
110,110,3024,4032,37.56,126.97,1,0,0,0,0
111,111,3024,4032,37.56,126.97,0,1,0,0,0
112,112,3024,4032,37.56,126.97,0,1,0,0,0
113,113,3024,4032,37.56,126.97,0,1,0,0,0
114,114,3024,4032,37.56,126.97,0,1,0,0,0
115,115,3024,4032,37.56,126.97,1,0,0,0,0
116,116,3024,4032,37.56,126.97,0,1,0,0,0
117,117,3024,4032,37.56,126.97,1,0,0,0,0
118,118,3024,4032,37.56,126.97,0,1,0,0,0
119,119,3024,4032,37.56,126.97,1,1,0,0,0
120,120,3024,4032,37.56,126.97,0,1,0,0,0
121,121,3024,4032,37.56,126.97,1,0,0,0,0
122,122,3024,4032,37.56,126.97,1,0,0,0,0
123,123,3024,4032,37.56,126.97,1,0,0,0,0
124,124,3024,4032,37.56,126.97,0,1,0,0,0
125,125,3024,4032,37.56,126.97,1,0,0,0,0
126,126,3024,4032,37.56,126.97,1,0,0,0,0
127,127,3024,4032,37.56,126.97,1,1,0,0,0
128,128,3024,4032,37.56,126.97,0,1,0,0,0
129,129,3024,4032,37.56,126.97,0,1,0,0,0
130,130,3024,4032,37.56,126.97,1,1,0,0,0
131,131,3024,4032,37.56,126.97,0,1,0,0,0
132,132,3024,4032,37.56,126.97,1,0,0,0,0
133,133,3024,4032,37.56,126.97,1,0,0,0,0
134,134,3024,4032,37.56,126.97,1,0,0,0,0
135,135,3024,4032,37.56,126.97,1,0,0,0,0
136,136,3024,4032,37.56,126.97,1,0,0,0,0
137,137,3024,4032,37.56,126.97,1,0,0,0,0
138,138,3024,4032,37.56,126.97,1,0,0,0,0
139,139,3024,4032,37.56,126.97,1,0,0,0,0
140,140,3024,4032,37.56,126.97,1,0,0,0,0
141,141,3024,4032,37.56,126.97,1,0,0,0,0
142,142,3024,4032,37.56,126.97,1,0,0,0,0
143,143,3024,4032,37.56,126.97,1,0,0,0,0
144,144,3024,4032,37.56,126.97,1,0,0,0,1
145,145,3024,4032,37.56,126.97,1,0,0,0,1
146,146,3024,4032,37.56,126.97,1,0,0,0,1
147,147,3024,4032,37.56,126.97,1,0,0,0,1
148,148,3024,4032,37.56,126.97,1,0,0,0,0
149,149,3024,4032,37.56,126.97,0,0,0,0,1
150,150,3024,4032,37.56,126.97,1,0,0,0,0
151,151,3024,4032,37.56,126.97,1,0,0,0,0
152,152,3024,4032,37.56,126.97,0,0,0,0,1
153,153,3024,4032,37.56,126.97,1,0,0,0,0
154,154,3024,4032,37.56,126.97,1,0,0,0,0
155,155,3024,4032,37.56,126.97,0,1,0,0,0
156,156,3024,4032,37.56,126.97,0,0,0,0,1
157,157,3024,4032,37.56,126.97,1,0,0,0,0
158,158,3024,4032,37.56,126.97,0,0,0,0,1
159,159,3024,4032,37.56,126.97,1,0,0,0,0
160,160,3024,4032,37.56,126.97,0,0,0,0,1
