Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
75,IMG_1086,2048,2048,37.5283,126.9322,0,0,1,0,0
76,IMG_1089,2048,2048,37.5283,126.9322,0,0,0,0,1
77,IMG_1090,2048,2048,37.5283,126.9322,0,0,0,0,1
78,IMG_1091,2048,2048,37.5283,126.9322,1,0,0,0,0
79,IMG_1092,2048,2048,37.5283,126.9322,1,0,0,0,0
80,IMG_1093,2048,2048,37.5283,126.9322,1,0,0,0,0
81,IMG_1094,2048,2048,37.5283,126.9322,1,0,0,0,0
82,IMG_1095,2048,2048,37.5283,126.9322,1,0,0,0,0
83,IMG_1096,2048,2048,37.5283,126.9322,1,0,0,0,0
84,IMG_1100,2048,2048,37.5283,126.9322,1,0,0,0,0
85,IMG_1101,2048,2048,37.5283,126.9322,1,0,0,0,0
86,IMG_1105,2048,2048,37.5283,126.9322,1,1,0,0,0
87,IMG_1106,2048,2048,37.5283,126.9322,1,1,0,0,0
88,IMG_1108,2048,1538,37.5283,126.9322,0,1,0,0,0
89,IMG_1109,2048,1538,37.5283,126.9322,0,1,0,0,0
90,IMG_1110,2048,2048,37.5283,126.9322,0,1,0,0,0
91,IMG_1111,2048,1538,37.5283,126.9322,0,1,0,0,0
92,IMG_1112,2048,1538,37.5283,126.9322,0,1,0,0,0
93,IMG_1113,2048,1538,37.5283,126.9322,0,1,0,0,0
94,IMG_1114,2048,1538,37.5283,126.9322,0,1,0,0,0
95,IMG_1115,2048,2048,37.5283,126.9322,0,0,1,0,0
96,IMG_1119,2048,2048,37.5283,126.9322,1,0,0,0,0
97,IMG_1120,2048,2048,37.5283,126.9322,1,0,0,0,0
98,IMG_1121,2048,2048,37.5283,126.9322,0,1,0,0,0
99,IMG_1122,2048,2048,37.5283,126.9322,0,1,0,0,0
100,IMG_1123,2048,2048,37.5283,126.9322,0,1,0,0,0
101,IMG_1124,2048,2048,37.5283,126.9322,0,1,0,0,0
102,IMG_1125,2048,1538,37.5283,126.9322,0,1,0,0,0
103,IMG_1126,2048,1538,37.5283,126.9322,0,1,0,0,0
104,IMG_1128,2048,1538,37.5283,126.9322,1,0,0,0,0
105,IMG_1129,2048,1538,37.5283,126.9322,1,0,0,0,0
106,IMG_1130,2048,1538,37.5283,126.9322,1,0,0,0,0
107,IMG_1131,2048,1538,37.5283,126.9322,1,0,0,0,0
108,IMG_1132,2048,1538,37.5283,126.9322,1,0,0,0,0
109,IMG_1137,2048,1538,37.5283,126.9322,1,0,0,0,0
110,IMG_1138,2048,1538,37.5283,126.9322,1,0,0,0,0
111,IMG_1139,2048,1538,37.5283,126.9322,1,0,0,0,0
112,IMG_1145,2048,2048,37.5283,126.9322,0,1,0,0,0
113,IMG_1156,2448,2448,37.27583,127.4672,1,0,0,0,0
114,IMG_1157,2448,2448,37.27583,127.4672,1,0,0,0,0
115,IMG_1158,2448,2448,37.27583,127.4672,1,0,0,0,0
116,IMG_1159,2448,2448,37.27583,127.4672,1,0,0,0,0
117,IMG_1160,2448,2448,37.27583,127.4672,1,0,0,0,0
118,IMG_1161,2448,2448,37.27583,127.4672,1,0,0,0,0
119,IMG_1162,2448,2448,37.27583,127.4672,1,0,0,0,0
120,IMG_1163,2448,2448,37.27583,127.4672,1,0,0,0,0
121,IMG_1165,2448,2448,37.27583,127.4672,1,0,0,0,0
122,IMG_1166,2448,2448,37.27583,127.4672,1,0,0,0,0
123,IMG_1167,2448,2448,37.27583,127.4672,1,0,0,0,0
124,IMG_1169,2448,2448,37.27583,127.4672,1,0,0,0,0
125,IMG_1171,2448,2448,37.27583,127.4672,1,0,0,0,0
126,IMG_1176,2448,2448,37.27583,127.4672,1,0,0,0,0
127,IMG_1177,2448,2448,37.27583,127.4672,1,0,0,0,0
128,IMG_1179,2448,2448,37.27583,127.4672,0,0,0,0,1
129,IMG_1180,2448,2448,37.27583,127.4672,0,0,0,0,1
130,IMG_1185,2448,2448,37.27583,127.4672,1,0,0,0,0
131,IMG_1186,2448,2448,37.27583,127.4672,1,0,0,0,0
132,IMG_1187,2448,2448,37.27583,127.4672,1,0,0,0,0
133,IMG_1188,2448,2448,37.27583,127.4672,1,0,0,0,0
134,IMG_1189,2448,2448,37.27583,127.4672,1,0,0,0,0
135,IMG_1190,2448,2448,37.27583,127.4672,1,0,0,0,0
136,IMG_1191,2448,2448,37.27583,127.4672,1,0,0,0,0
137,IMG_1193,2448,2448,37.27583,127.4672,1,0,0,0,0
138,IMG_1194,2448,2448,37.27583,127.4672,1,0,0,0,0
139,IMG_1195,2448,2448,37.27583,127.4672,1,0,0,0,0
140,IMG_1196,2448,2448,37.27583,127.4672,1,0,0,0,0
