Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
73,IMG_0181,3024,3024,37.29,126.55,1,0,0,0,0
74,IMG_0182,3024,3024,37.29,126.55,1,0,0,0,0
75,IMG_0183,3024,3024,37.29,126.55,1,0,0,0,0
76,IMG_0184,3024,3024,37.29,126.55,0,1,0,0,0
77,IMG_0185,3024,3024,37.29,126.55,1,0,0,0,0
78,IMG_9968,3024,3024,37.31,126.56,1,0,0,0,0
79,IMG_9970,3024,3024,37.31,126.55,1,0,0,0,0
80,IMG_9972,3024,3024,37.31,126.55,0,1,0,0,0
81,IMG_9973,3024,3024,37.31,126.55,1,0,0,0,0
82,IMG_9974,3024,3024,37.31,126.55,1,0,0,0,0
83,IMG_9978,3024,3024,37.31,126.55,1,0,0,0,0
84,IMG_9979,3024,3024,37.31,126.55,1,0,0,0,0
85,IMG_9980,3024,3024,37.31,126.55,1,0,0,0,0
86,IMG_9983,3024,3024,37.31,126.55,1,0,0,0,0
87,IMG_9985,3024,3024,37.31,126.55,1,0,0,0,0
88,IMG_9981,3024,3024,37.31,126.55,1,0,0,0,0
89,IMG_9982,3024,3024,37.31,126.55,1,0,0,0,0
90,IMG_9987,3024,3024,37.31,126.55,1,0,0,0,0
91,IMG_9991,3024,3024,37.31,126.55,1,0,0,0,0
92,IMG_9992,3024,3024,37.31,126.55,1,0,0,0,0
93,IMG_9993,3024,3024,37.31,126.55,1,0,0,0,0
94,IMG_9994,3024,3024,37.31,126.55,1,0,0,0,0
95,IMG_9995,3024,3024,37.31,126.55,1,0,0,0,0
96,IMG_9996,3024,3024,37.31,126.55,1,0,0,0,0
97,IMG_9997,3024,3024,37.31,126.55,0,0,0,0,1
98,IMG_9998,3024,3024,37.31,126.55,0,0,0,0,1
99,IMG_9988,3024,3024,37.31,126.55,1,0,0,0,0
100,IMG_0001,3024,3024,37.31,126.55,0,0,0,0,1
,,,,,,62,21,0,0,18
