Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
46,IMG_1397.jpg,3024,4032,37.5385241,127.2233255,0,1,0,0,0
47,IMG_1398.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
48,IMG_1399.jpg,3024,4032,37.5385241,127.2233255,0,0,0,1,0
49,IMG_1400.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
50,IMG_1401.jpg,4032,3024,37.5385241,127.2233255,0,1,0,0,0
51,IMG_1402.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
52,IMG_1403.jpg,4032,3024,37.5385241,127.2233255,0,0,0,0,1
53,IMG_1404.jpg,4032,3024,37.5385241,127.2233255,0,1,0,0,0
54,IMG_1405.jpg,3024,4032,37.5385241,127.2233255,0,1,0,0,0
55,IMG_1406.jpg,3024,4032,37.5385241,127.2233255,0,0,0,0,1
56,IMG_1407.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
57,IMG_1408.jpg,3024,4032,37.5385241,127.2233255,0,0,0,0,1
58,IMG_1409.jpg,3024,4032,37.5385241,127.2233255,0,0,0,0,1
59,IMG_1411.jpg,4032,3024,37.5385241,127.2233255,1,0,0,0,0
60,IMG_1412.jpg,3024,4032,37.5385241,127.2233255,0,0,0,0,1
61,IMG_1413.jpg,3024,4032,37.5385241,127.2233255,0,0,0,0,1
62,IMG_1414.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
63,IMG_1415.jpg,3024,4032,37.5385241,127.2233255,0,0,0,0,1
64,IMG_1416.jpg,3024,4032,37.5385241,127.2233255,0,1,0,0,0
65,IMG_1417.jpg,3024,4032,37.5385241,127.2233255,0,0,0,0,1
66,IMG_1418.jpg,3024,4032,37.5385241,127.2233255,0,0,0,0,1
67,IMG_1419.jpg,3024,4032,37.5385241,127.2233255,0,0,0,0,1
68,IMG_1420.jpg,3024,4032,37.5385241,127.2233255,0,0,0,0,1
69,IMG_1421.jpg,3024,4032,37.5385241,127.2233255,0,0,0,0,1
70,IMG_1422.jpg,3024,4032,37.5385241,127.2233255,0,1,0,0,0
71,IMG_1423.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
72,IMG_1424.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
73,IMG_1425.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
74,IMG_1426.jpg,3024,4032,37.5385241,127.2233255,0,0,0,0,1
75,IMG_1427.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
76,IMG_1428.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
77,IMG_1429.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
78,IMG_1430.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
79,IMG_1431.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
80,IMG_1432.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
81,IMG_1433.jpg,3024,4032,37.5385241,127.2233255,0,1,0,0,0
82,IMG_1434.jpg,3024,4032,37.5385241,127.2233255,0,0,0,0,1
83,IMG_1435.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
84,IMG_1436.jpg,4032,3024,37.5385241,127.2233255,0,1,0,0,0
85,IMG_1437.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
86,IMG_1438.jpg,4032,3024,37.5385241,127.2233255,0,1,0,0,0
87,IMG_1439.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
88,IMG_1440.jpg,4032,3024,37.5385241,127.2233255,0,1,0,0,0
89,IMG_1441.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
90,IMG_1442.jpg,4032,3024,37.5385241,127.2233255,0,0,0,0,1
91,IMG_1443.jpg,4032,3024,37.5385241,127.2233255,0,0,0,0,1
92,IMG_1444.jpg,4032,3024,37.5385241,127.2233255,0,1,0,0,0
93,IMG_1445.jpg,4032,3024,37.5385241,127.2233255,1,0,0,0,0
94,IMG_1446.jpg,4032,3024,37.5385241,127.2233255,1,0,0,0,0
95,IMG_1447.jpg,4032,3024,37.5385241,127.2233255,1,0,0,0,0
96,IMG_1448.jpg,4032,3024,37.5385241,127.2233255,1,0,0,0,0
97,IMG_1449.jpg,4032,3024,37.5385241,127.2233255,1,0,0,0,0
98,IMG_1450.jpg,4032,3024,37.5385241,127.2233255,1,0,0,0,0
99,IMG_1451.jpg,4032,3024,37.5385241,127.2233255,0,0,0,0,1
100,IMG_1452.jpg,4032,3024,37.5385241,127.2233255,1,0,0,0,0
101,IMG_1453.jpg,4032,3024,37.5385241,127.2233255,0,0,0,0,1
102,IMG_1454.jpg,3024,4032,37.5385241,127.2233255,0,0,0,0,1
103,IMG_1455.jpg,3024,4032,37.5385241,127.2233255,0,0,0,0,1
104,IMG_1456.jpg,3024,4032,37.5385241,127.2233255,1,0,0,0,0
105,IMG_1257.jpg,4032,3024,37.5348559,127.2261703,0,1,0,0,0
