Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
56,IMG_056.jpg,2267,4030,37.59,127.01,0,0,1,0,0
57,IMG_057.jpg,2267,4030,37.59,127.01,0,0,1,0,0
58,IMG_058.jpg,2267,4030,37.59,127.01,0,0,1,0,0
59,IMG_059.jpg,2267,4030,37.59,127.01,0,0,1,0,0
60,IMG_060.jpg,2267,4030,37.59,127.01,0,1,0,0,0
61,IMG_061.jpg,2267,4030,37.59,127.01,0,1,0,0,0
62,IMG_062.jpg,2267,4030,37.59,127.01,0,1,0,0,0
63,IMG_063.jpg,2268,4032,37.59,127.01,0,1,0,0,0
64,IMG_064.jpg,2268,4032,37.59,127.01,0,1,0,0,0
65,IMG_065.jpg,2268,4032,37.59,127.01,0,1,0,0,0
66,IMG_066.jpg,2268,4032,37.59,127.01,0,1,0,0,0
67,IMG_067.jpg,2268,4032,37.59,127.01,0,1,0,0,0
68,IMG_068.jpg,2268,4032,37.59,127.01,0,1,0,0,0
69,IMG_069.jpg,2268,4032,37.59,127.01,0,1,0,0,0
70,IMG_070.jpg,2268,4032,37.59,127.01,0,1,0,0,0
71,IMG_071.jpg,2267,4030,37.59,127.01,0,1,0,0,0
72,IMG_072.jpg,2267,4030,37.59,127.01,0,1,0,0,0
73,IMG_073.jpg,2267,4030,37.59,127.01,0,1,0,0,0
74,IMG_074.jpg,2267,4030,37.59,127.01,0,1,0,0,0
75,IMG_075.jpg,2267,4030,37.59,127.01,0,1,0,0,0
76,IMG_076.jpg,2267,4030,37.59,127.01,0,1,0,0,0
77,IMG_077.jpg,2267,4030,37.59,127.01,0,1,0,0,0
78,IMG_078.jpg,2267,4030,37.59,127.01,1,0,0,0,0
79,IMG_079.jpg,2267,4030,37.59,127.01,1,0,0,0,0
80,IMG_080.jpg,2267,4030,37.59,127.01,1,0,0,0,0
81,IMG_081.jpg,2267,4030,37.59,127.01,1,0,0,0,0
82,IMG_082.jpg,2268,4032,37.59,127.01,0,1,0,0,0
83,IMG_083.jpg,2268,4032,37.59,127.01,0,1,0,0,0
84,IMG_084.jpg,2268,4032,37.59,127.01,0,1,0,0,0
85,IMG_085.jpg,2268,4032,37.59,127.01,0,1,0,0,0
86,IMG_086.jpg,2267,4030,37.59,127.01,1,0,0,0,0
87,IMG_087.jpg,2267,4030,37.59,127.01,1,0,0,0,0
88,IMG_088.jpg,2267,4030,37.59,127.01,1,0,0,0,0
89,IMG_089.jpg,2267,4030,37.59,127.01,1,0,0,0,0
90,IMG_090.jpg,2267,4030,37.59,127.01,1,0,0,0,0
91,IMG_091.jpg,2268,4032,37.59,127.01,1,1,0,0,0
92,IMG_092.jpg,2268,4032,37.59,127.01,1,1,0,0,0
93,IMG_093.jpg,2268,4032,37.59,127.01,1,1,0,0,0
94,IMG_094.jpg,2268,4032,37.59,127.01,1,1,0,0,0
95,IMG_095.jpg,2268,4032,37.59,127.01,0,0,0,0,1
96,IMG_096.jpg,2268,4032,37.59,127.01,0,0,0,0,1
97,IMG_097.jpg,2267,4030,37.59,127.01,1,1,0,0,0
98,IMG_098.jpg,2267,4030,37.59,127.01,1,1,0,0,0
99,IMG_099.jpg,2267,4030,37.59,127.01,1,1,0,0,0
100,IMG_100.jpg,2268,4032,37.59,127.01,1,1,0,0,0
101,IMG_101.jpg,2268,4032,37.59,127.01,1,1,0,0,0
102,IMG_102.jpg,2268,4032,37.59,127.01,1,1,0,0,0
