Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
49,c11_h.jpeg,1536,2048,37,127.1,0,0,1,0,0
50,p1_p.png,1536,2048,37,127.08,1,1,0,0,0
51,p2_p.png,1536,2048,37,127.08,0,1,0,0,0
52,p3_k.png,1536,2048,37,127.07,0,1,0,0,0
53,p4_k.png,1536,2048,37,127.07,0,1,0,0,0
54,p5_k.png,1536,2048,37,127.07,0,1,0,0,0
55,p6_k.png,1440,1080,37,127.07,0,1,0,0,0
56,p7_p.png,1536,2048,37,127.08,0,1,0,0,0
57,p8_k.png,1536,2048,37,127.07,0,1,0,0,0
58,p9_k.png,1536,2048,37,127.07,0,1,0,0,0
59,p10_k.png,1536,2048,37,127.07,0,1,0,0,0
60,p11_k.png,1536,2048,37,127.07,0,1,0,0,0
61,p12_k.png,1536,2048,37,127.07,0,1,0,0,0
62,p13_k.png,2048,1536,37,127.07,0,1,0,0,0
63,p14_k.png,2048,1536,37,127.07,0,1,0,0,0
64,p15_k.png,2048,1536,37,127.07,1,1,0,0,0
65,p16_k.png,1536,2048,37,127.07,1,1,0,0,0
66,p17_p.png,1536,2048,37,127.08,0,1,0,0,0
67,p18_p.png,1536,2048,37,127.08,0,1,0,0,0
68,p19_k.png,1536,2048,37,127.07,0,1,0,0,0
69,p20_s.png,1536,2048,37.59,127.02,0,1,0,0,0
70,p21_s.png,1576,1996,37.59,127.02,0,1,0,0,0
71,p22_k.png,1536,2048,37,127.07,0,1,0,0,0
72,p23_k.png,1536,2048,37,127.07,0,1,0,0,0
73,p24_h.png,1536,2048,37,127.1,0,1,0,0,0
74,p25_h.png,1510,2081,37,127.1,0,1,0,0,0
75,p26_h.png,2048,1536,37,127.1,0,1,0,0,0
76,p27_h.png,1987,1583,37,127.1,0,1,0,0,0
77,p28_h.png,1722,1826,37,127.1,0,1,0,0,0
78,p29_h.png,1676,1875,37,127.1,0,1,0,0,0
79,p30_h.png,1858,1692,37,127.1,0,1,0,0,0
80,p31_h.png,2048,1536,37,127.1,0,1,0,0,0
81,p33_h.jpeg,1536,2048,37,127.1,0,1,0,0,0
82,p32_h.jpeg,1536,2048,37,127.1,0,1,0,0,0
83,p34_h.jpeg,1536,2048,37,127.1,0,1,0,0,0
84,p35_h.jpeg,1536,2048,37,127.1,0,1,0,0,0
85,g1_p.png,1536,2048,37,127.08,0,0,0,1,0
86,g2_h.png,1487,2115,37,127.1,0,0,0,1,0
87,pa1_k.png,1536,2048,37,127.07,0,0,0,0,1
88,pa2_k.png,1536,2048,37,127.07,0,0,0,0,1
89,pa3_k.png,1536,2048,37,127.07,0,0,0,0,1
90,pa4_k.png,1536,2048,37,127.07,0,0,0,0,1
91,pa5_p.png,1536,2048,37,127.08,0,0,0,0,1
92,pa6_k.png,1536,2048,37,127.07,0,0,0,0,1
93,pa7_k.png,1536,2048,37,127.07,0,0,0,0,1
94,pa8_k.png,1536,2048,37,127.07,0,0,0,0,1
95,pa9_s.png,1536,2048,37.59,127.02,0,0,0,0,1
96,pa10_k.png,1536,2048,37,127.07,0,0,0,0,1
97,pa11_s.png,1536,2048,37.59,127.02,0,0,0,0,1
98,pa12_s.png,1536,2048,37.59,127.02,0,0,0,0,1
99,pa13_s.png,1536,2048,37.59,127.02,0,0,0,0,1
100,pa14_s.png,1536,2048,37.59,127.02,0,0,0,0,1
101,pa15_s.png,1536,2048,37.59,127.02,0,0,0,0,1
102,pa16_k.png,1536,2048,37,127.07,0,0,0,0,1
103,pa17_s.png,1536,2048,37.59,127.02,0,0,0,0,1
104,pa18_k.png,1536,2048,37,127.07,0,0,0,0,1
105,pa19_k.png,1536,2048,37,127.07,0,0,0,0,1
106,pa20_s.png,1536,2048,37.59,127.02,0,0,0,0,1
