Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
55,image_55,785,687,37.52,126.93,1,0,0,0,0
56,image_56,1440,1440,37.52,126.93,0,1,0,0,0
57,image_57,773,659,37.52,126.93,0,0,0,0,1
58,image_58,889,649,37.52,126.93,0,1,0,0,0
59,image_59,891,715,37.51,127.06,1,0,0,0,0
60,image_60,1173,977,37.51,127.06,1,0,0,0,0
61,image_61,825,717,37.52,126.93,1,0,0,0,0
62,image_62,565,451,37.52,126.93,0,1,0,0,0
63,image_63,841,551,37.52,126.93,1,0,0,0,0
64,image_64,485,529,37.52,126.93,1,0,0,0,0
65,image_65,475,375,37.52,126.93,1,0,0,0,0
66,image_66,255,283,37.52,126.93,1,0,0,0,0
67,image_67,1157,1011,37.51,127.06,1,0,0,0,0
68,image_68,961,693,37.51,127.06,1,0,0,0,0
69,image_69,569,557,37.51,127.06,0,1,0,0,0
70,image_70,711,587,37.51,127.06,0,0,0,0,1
71,image_71,535,541,37.51,127.06,0,0,1,0,0
72,image_72,713,589,37.51,127.06,0,1,0,0,0
73,image_73,921,721,37.51,127.06,0,1,0,0,0
74,image_74,745,643,37.51,127.06,1,0,0,0,0
75,image_75,673,591,37.51,127.06,1,0,0,0,0
76,image_76,871,655,37.51,127.06,0,0,0,0,1
77,image_77,781,625,37.51,127.06,1,0,0,0,0
78,image_78,799,707,37.51,127.06,1,0,0,0,0
79,image_79,851,689,37.51,127.06,0,1,0,0,0
80,image_80,621,641,37.51,127.06,1,0,0,0,0
81,image_81,669,539,37.51,127.06,0,1,0,0,0
82,image_82,505,431,37.51,127.06,0,1,0,0,0
83,image_83,509,511,37.51,127.06,0,1,0,0,0
84,image_84,763,725,37.51,127.06,0,0,1,0,0
85,image_85,579,569,37.51,127.06,1,0,0,0,0
86,image_86,595,561,37.51,127.06,1,0,0,0,0
87,image_87,645,493,37.51,127.06,1,0,0,0,0
88,image_88,497,465,37.51,127.06,1,0,0,0,0
89,image_89,495,413,37.51,127.06,0,0,1,0,0
90,image_90,563,529,37.51,127.06,0,1,0,0,0
91,image_91,561,573,37.51,127.06,0,1,0,0,0
92,image_92,825,731,37.51,127.06,0,0,1,0,0
93,image_93,495,353,37.51,127.06,1,0,0,0,0
94,image_94,987,653,37.51,127.06,1,0,0,0,0
95,image_95,1017,775,37.51,127.06,1,0,0,0,0
96,image_96,719,621,37.51,127.06,1,0,0,0,0
97,image_97,457,301,37.58,127.04,1,0,0,0,0
98,image_98,643,397,37.58,127.04,1,0,0,0,0
99,image_99,789,651,37.58,127.04,1,0,0,0,0
100,image_100,559,387,37.58,127.04,1,0,0,0,0
