Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
100,sample100,1536,2049,37.6766,126.81639,1,0,0,0,0
101,sample101,1536,2049,37.67659,126.81641,1,0,0,0,0
102,sample102,1536,2049,37.67661,126.8164,1,0,0,0,0
103,sample103,1536,2049,37.6766,126.81642,1,0,0,0,0
104,sample104,2049,1536,37.67661,126.81643,0,0,0,0,1
105,sample105,1536,2049,37.67662,126.81642,1,0,0,0,0
106,sample106,1536,2049,37.67661,126.81641,1,0,0,0,0
107,sample107,1536,2049,37.6766,126.81642,0,1,0,0,0
108,sample108,1536,2049,37.67661,126.81636,0,1,0,0,0
109,sample109,1536,2049,37.67662,126.81639,0,0,0,0,1
110,sample110,1536,2049,37.67661,126.81639,1,0,0,0,0
111,sample111,2049,1536,37.67662,126.81641,0,0,0,0,1
112,sample112,2049,1536,37.67663,126.81642,0,0,0,0,1
113,sample113,1537,2049,37.67662,126.81641,0,0,0,0,1
114,sample114,1537,2049,37.67661,126.81642,0,0,0,0,1
