Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
36,W_M036,3000,3000,37.586,126.818,0,0,0,1,0
37,W_M037,3000,3000,37.586,126.818,0,0,0,1,0
38,W_M038,3000,3000,37.586,126.818,0,0,0,1,0
39,W_M039,3000,3000,37.586,126.818,0,0,0,1,0
40,W_M040,3000,3000,37.586,126.818,0,0,0,1,0
41,W_M041,3000,3000,37.586,126.818,0,0,0,0,1
42,W_M042,3000,3000,37.586,126.818,0,0,0,0,1
43,W_M043,3000,3000,37.586,126.818,0,0,0,0,1
44,W_M044,3000,3000,37.586,126.818,0,0,0,0,1
45,W_M045,3000,3000,37.586,126.818,0,0,0,0,1
46,W_L001,3000,3000,37.57,126.832,1,0,0,0,0
47,W_L002,3000,3000,37.57,126.832,1,0,0,0,0
48,W_L003,3000,3000,37.57,126.832,1,0,0,0,0
49,W_L004,3000,3000,37.57,126.832,1,0,0,0,0
50,W_L005,3000,3000,37.57,126.832,1,0,0,0,0
51,W_L006,3000,3000,37.57,126.832,1,0,0,0,0
52,W_L007,3000,3000,37.57,126.832,1,0,0,0,0
53,W_L008,3000,3000,37.57,126.832,1,0,0,0,0
54,W_L009,3000,3000,37.57,126.832,1,0,0,0,0
55,W_L010,3000,3000,37.57,126.832,1,0,0,0,0
56,W_L011,3000,3000,37.57,126.832,1,0,0,0,0
57,W_L012,3000,3000,37.57,126.832,1,0,0,0,0
58,W_L013,3000,3000,37.57,126.832,1,0,0,0,0
59,W_L014,3000,3000,37.57,126.832,1,0,0,0,0
60,W_L015,3000,3000,37.57,126.832,1,0,0,0,0
61,W_L016,3000,3000,37.57,126.832,1,0,0,0,0
62,W_L017,3000,3000,37.57,126.832,1,0,0,0,0
63,W_L018,3000,3000,37.57,126.832,1,0,0,0,0
64,W_L019,3000,3000,37.57,126.832,1,0,0,0,0
65,W_L020,3000,3000,37.57,126.832,1,0,0,0,0
66,W_L021,3000,3000,37.57,126.832,0,1,0,0,0
67,W_L022,3000,3000,37.57,126.832,0,1,0,0,0
68,W_L023,3000,3000,37.57,126.832,0,1,0,0,0
69,W_L024,3000,3000,37.57,126.832,0,1,0,0,0
70,W_L025,3000,3000,37.57,126.832,0,1,0,0,0
71,W_L026,3000,3000,37.57,126.832,0,0,1,0,0
72,W_L027,3000,3000,37.57,126.832,0,0,1,0,0
73,W_L028,3000,3000,37.57,126.832,0,0,1,0,0
74,W_L029,3000,3000,37.57,126.832,0,0,1,0,0
75,W_L030,3000,3000,37.57,126.832,0,0,1,0,0
76,W_L031,3000,3000,37.57,126.832,0,0,1,0,0
77,W_L032,3000,3000,37.57,126.832,0,0,1,0,0
78,W_L033,3000,3000,37.57,126.832,0,0,1,0,0
79,W_L034,3000,3000,37.57,126.832,0,0,1,0,0
80,W_L035,3000,3000,37.57,126.832,0,0,1,0,0
81,W_L036,3000,3000,37.57,126.832,0,0,0,1,0
82,W_L037,3000,3000,37.57,126.832,0,0,0,1,0
83,W_L038,3000,3000,37.57,126.832,0,0,0,1,0
84,W_L039,3000,3000,37.57,126.832,0,0,0,1,0
85,W_L040,3000,3000,37.57,126.832,0,0,0,1,0
86,W_L041,3000,3000,37.57,126.832,0,0,0,1,0
87,W_L042,3000,3000,37.57,126.832,0,0,0,1,0
88,W_L043,3000,3000,37.57,126.832,0,0,0,1,0
89,W_L044,3000,3000,37.57,126.832,0,0,0,1,0
90,W_L045,3000,3000,37.57,126.832,0,0,0,1,0
91,W_L046,3000,3000,37.57,126.832,0,0,0,0,1
92,W_L047,3000,3000,37.57,126.832,0,0,0,0,1
93,W_L048,3000,3000,37.57,126.832,0,0,0,0,1
94,W_L049,3000,3000,37.57,126.832,0,0,0,0,1
95,W_L050,3000,3000,37.57,126.832,0,0,0,0,1
96,W_L051,3000,3000,37.57,126.832,0,0,0,0,1
97,W_L052,3000,3000,37.57,126.832,0,0,0,0,1
98,W_L053,3000,3000,37.57,126.832,0,0,0,0,1
99,W_L054,3000,3000,37.57,126.832,0,0,0,0,1
100,W_L055,3000,3000,37.57,126.832,0,0,0,0,1
101,N_R001,3000,3000,37.589,127.018,1,0,0,0,0
102,N_R002,3000,3000,37.589,127.018,1,0,0,0,0
103,N_R003,3000,3000,37.589,127.018,1,0,0,0,0
104,N_R004,3000,3000,37.589,127.018,1,0,0,0,0
105,N_R005,3000,3000,37.589,127.018,1,0,0,0,0
106,N_R006,3000,3000,37.589,127.018,1,0,0,0,0
107,N_R007,3000,3000,37.589,127.018,1,0,0,0,0
108,N_R008,3000,3000,37.589,127.018,1,0,0,0,0
109,N_R009,3000,3000,37.589,127.018,1,0,0,0,0
110,N_R010,3000,3000,37.589,127.018,1,0,0,0,0
111,N_R011,3000,3000,37.589,127.018,1,0,0,0,0
112,N_R012,3000,3000,37.589,127.018,1,0,0,0,0
113,N_R013,3000,3000,37.589,127.018,1,0,0,0,0
114,N_R014,3000,3000,37.589,127.018,1,0,0,0,0
115,N_R015,3000,3000,37.589,127.018,1,0,0,0,0
116,N_R016,3000,3000,37.589,127.018,1,0,0,0,0
117,N_R017,3000,3000,37.589,127.018,1,0,0,0,0
118,N_R018,3000,3000,37.589,127.018,1,0,0,0,0
119,N_R019,3000,3000,37.589,127.018,1,0,0,0,0
120,N_R020,3000,3000,37.589,127.018,1,0,0,0,0
121,N_R021,3000,3000,37.589,127.018,1,0,0,0,0
122,N_R022,3000,3000,37.589,127.018,1,0,0,0,0
123,N_R023,3000,3000,37.589,127.018,1,0,0,0,0
124,N_R024,3000,3000,37.589,127.018,1,0,0,0,0
125,N_R025,3000,3000,37.589,127.018,1,0,0,0,0
126,N_R026,3000,3000,37.589,127.018,1,0,0,0,0
127,N_R027,3000,3000,37.589,127.018,1,0,0,0,0
128,N_R028,3000,3000,37.589,127.018,1,0,0,0,0
129,N_R029,3000,3000,37.589,127.018,1,0,0,0,0
130,N_R030,3000,3000,37.589,127.018,1,0,0,0,0
131,N_R031,3000,3000,37.589,127.018,1,0,0,0,0
132,N_R032,3000,3000,37.589,127.018,1,0,0,0,0
133,N_R033,3000,3000,37.589,127.018,1,0,0,0,0
134,N_R034,3000,3000,37.589,127.018,1,0,0,0,0
135,N_R035,3000,3000,37.589,127.018,1,0,0,0,0
136,N_R036,3000,3000,37.589,127.018,1,0,0,0,0
137,N_R037,3000,3000,37.589,127.018,1,0,0,0,0
138,N_R038,3000,3000,37.589,127.018,1,0,0,0,0
139,N_R039,3000,3000,37.589,127.018,1,0,0,0,0
140,N_R040,3000,3000,37.589,127.018,1,0,0,0,0
141,N_R041,3000,3000,37.589,127.018,1,0,0,0,0
142,N_R042,3000,3000,37.589,127.018,1,0,0,0,0
143,N_R043,3000,3000,37.589,127.018,1,0,0,0,0
144,N_R044,3000,3000,37.589,127.018,1,0,0,0,0
145,N_R045,3000,3000,37.589,127.018,1,0,0,0,0
146,N_R046,3000,3000,37.589,127.018,0,1,0,0,0
147,N_R047,3000,3000,37.589,127.018,0,1,0,0,0
148,N_R048,3000,3000,37.589,127.018,0,1,0,0,0
149,N_R049,3000,3000,37.589,127.018,0,1,0,0,0
150,N_R050,3000,3000,37.589,127.018,0,1,0,0,0
151,N_R051,3000,3000,37.589,127.018,0,1,0,0,0
152,N_R052,3000,3000,37.589,127.018,0,1,0,0,0
153,N_R053,3000,3000,37.589,127.018,0,1,0,0,0
154,N_R054,3000,3000,37.589,127.018,0,1,0,0,0
155,N_R055,3000,3000,37.589,127.018,0,1,0,0,0
156,N_R056,3000,3000,37.589,127.018,0,1,0,0,0
157,N_R057,3000,3000,37.589,127.018,0,1,0,0,0
158,N_R058,3000,3000,37.589,127.018,0,1,0,0,0
159,N_R059,3000,3000,37.589,127.018,0,1,0,0,0
160,N_R060,3000,3000,37.589,127.018,0,1,0,0,0
161,N_R061,3000,3000,37.589,127.018,0,0,1,0,0
162,N_R062,3000,3000,37.589,127.018,0,0,1,0,0
163,N_R063,3000,3000,37.589,127.018,0,0,1,0,0
164,N_R064,3000,3000,37.589,127.018,0,0,1,0,0
165,N_R065,3000,3000,37.589,127.018,0,0,1,0,0
166,N_R066,3000,3000,37.589,127.018,0,0,0,1,0
167,N_R067,3000,3000,37.589,127.018,0,0,0,1,0
168,N_R068,3000,3000,37.589,127.018,0,0,0,1,0
169,N_R069,3000,3000,37.589,127.018,0,0,0,1,0
170,N_R070,3000,3000,37.589,127.018,0,0,0,1,0
171,N_R071,3000,3000,37.589,127.018,0,0,0,0,1
172,N_R072,3000,3000,37.589,127.018,0,0,0,0,1
173,N_R073,3000,3000,37.589,127.018,0,0,0,0,1
174,N_R074,3000,3000,37.589,127.018,0,0,0,0,1
175,N_R075,3000,3000,37.589,127.018,0,0,0,0,1
