Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
39,39,810,1440,37.578244,126.888988,0,1,0,0,0
40,40,810,1440,37.573064,126.900271,0,0,1,0,0
41,41,810,1440,37.573064,126.900271,0,1,0,0,0
42,42,810,1440,37.573064,126.900271,0,1,0,0,0
43,43,810,1440,37.573064,126.900271,0,1,0,0,0
44,44,810,1440,37.573064,126.900271,0,1,0,0,0
45,45,810,1440,37.573064,126.900271,0,1,0,0,0
46,46,810,1440,37.573166,126.886968,0,1,0,0,0
47,47,810,1440,37.572374,126.868147,0,1,0,0,0
48,48,810,1440,37.572374,126.868147,1,0,0,0,0
49,49,810,1440,37.572374,126.868147,0,1,0,0,0
50,50,810,1440,37.572374,126.868147,0,0,0,1,0
51,51,810,1440,37.572374,126.868147,0,0,0,0,1
52,52,810,1440,37.572374,126.868147,0,1,0,0,1
53,53,810,1440,37.572374,126.868147,0,1,0,0,0
54,54,810,1440,37.572374,126.868147,0,1,0,0,0
55,55,810,1440,37.572374,126.868147,0,1,0,0,0
56,56,810,1440,37.572374,126.868147,0,1,0,0,0
57,57,810,1440,37.572374,126.868147,0,1,0,0,0
58,58,810,1440,37.572374,126.868147,1,0,0,0,0
59,59,810,1440,37.579064,126.890081,0,1,0,0,0
60,60,810,1440,37.579064,126.890081,1,0,0,0,0
61,61,810,1440,37.573166,126.886968,0,1,0,0,0
62,62,810,1440,37.573166,126.886968,0,1,0,0,0
63,63,810,1440,37.573064,126.900271,0,1,0,0,0
64,64,810,1440,37.573064,126.900271,0,1,0,0,0
65,65,810,1440,37.572374,126.868147,0,0,1,0,0
66,66,810,1440,37.572374,126.868147,0,1,0,0,0
67,67,810,1440,37.572374,126.868147,0,0,0,1,0
68,68,810,1440,37.572374,126.868147,0,1,0,1,0
69,69,810,1440,37.572374,126.868147,0,0,1,0,0
70,70,810,1440,37.572374,126.868147,0,1,0,0,0
71,71,810,1440,37.572374,126.868147,0,1,0,0,0
72,72,810,1440,37.572374,126.868147,0,1,0,0,0
73,73,810,1440,37.572374,126.868147,0,0,0,0,1
74,74,810,1440,37.572374,126.868147,0,1,0,0,0
75,75,810,1440,37.572374,126.868147,0,1,0,0,1
76,76,810,1440,37.572374,126.868147,0,1,0,0,0
77,77,810,1440,37.572374,126.868147,0,0,0,1,0
78,78,810,1440,37.572374,126.868147,0,0,1,0,0
79,79,810,1440,37.572374,126.868147,0,0,0,0,1
80,80,810,1440,37.551871,126.899417,0,1,0,0,0
81,81,810,1440,37.572374,126.868147,1,0,0,0,0
82,82,810,1440,37.569096,126.981197,0,0,0,0,1
83,83,810,1440,37.572374,126.868147,0,1,0,0,0
84,84,810,1440,37.573166,126.886968,0,0,1,0,0
85,85,810,1440,37.572374,126.868147,0,0,0,1,0
86,86,810,1440,37.572374,126.868147,0,0,0,0,1
87,87,810,1440,37.572374,126.868147,0,0,1,0,0
88,88,810,1440,37.573064,126.900271,0,1,0,0,0
89,89,810,1440,37.573064,126.900271,0,0,1,0,0
90,90,810,1440,37.578244,126.888988,0,1,0,0,0
91,91,810,1440,37.578244,126.888988,0,1,0,0,0
92,92,810,1440,37.578244,126.888988,0,0,1,0,0
93,93,810,1440,37.578244,126.888988,0,1,0,0,0
94,94,810,1440,37.578244,126.888988,0,0,1,0,0
95,95,810,1440,37.578244,126.888988,0,0,0,1,0
96,96,810,1440,37.578244,126.888988,0,0,0,0,1
97,97,810,1440,37.578244,126.888988,1,0,0,0,0
98,98,810,1440,37.578244,126.888988,0,1,0,0,0
99,99,810,1440,37.572374,126.868147,0,0,0,0,1
100,100,810,1440,37.572374,126.868147,0,0,0,0,1
101,101,810,1440,37.572374,126.868147,0,1,0,0,0
102,102,810,1440,37.572374,126.868147,0,1,0,0,0
103,103,810,1440,37.572374,126.868147,1,0,0,0,0
