Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
47,sample (47),3024,4032,37.4007 ,126.9280 ,1,0,0,0,0
48,sample (48),3024,4032,37.4055 ,126.9257 ,0,0,0,0,1
49,sample (49),3024,4032,37.4025 ,126.9258 ,0,0,0,0,1
50,sample (50),3024,4032,37.4025 ,126.9258 ,0,0,0,0,1
51,sample (51),3024,4032,37.4050 ,37.4050 ,1,0,0,0,0
52,sample (52),3024,4032,37.4045 ,126.9231 ,1,0,0,0,0
53,sample (53),3024,4032,37.4090 ,126.9178 ,1,0,0,0,0
54,sample (54),3024,4032,37.4091 ,126.9178 ,1,0,0,0,0
55,sample (55),3024,4032,35.8526 ,129.2685 ,0,1,0,0,0
56,sample (56),3024,4032,35.8526 ,129.2685 ,0,1,0,0,0
57,sample (57),3024,4032,35.8524 ,129.2704 ,0,1,0,0,0
58,sample (58),3024,4032,35.8524 ,129.2704 ,0,1,0,0,0
59,sample (59),3024,4032,35.85234719,129.2702942,0,1,0,0,0
60,sample (60),3024,4032,37.5882 ,127.0192805,1,0,0,0,0
61,sample (61),3024,4032,37.5882 ,127.0194 ,1,0,0,0,0
62,sample (62),3024,4032,37.5883 ,127.0194 ,1,0,0,0,0
63,sample (63),3024,4032,37.5893 ,127.0181 ,1,0,0,0,0
64,sample (64),3024,4032,37.5892 ,127.0181 ,1,0,0,0,0
65,sample (65),3024,4032,37.58922222,127.0180361,1,0,0,0,0
66,sample (66),3024,4032,37.5893 ,127.0183 ,1,0,0,0,0
67,sample (67),3024,4032,37.5894 ,127.0179 ,1,0,0,0,0
68,sample (68),3024,4032,37.58941639,127.0178667,1,0,0,0,0
69,sample (69),3024,4032,37.59007775,127.0180553,1,0,0,0,0
70,sample (70),3024,4032,37.59000833,127.0171278,1,0,0,0,0
71,sample (71),3024,4032,37.5900 ,127.0171278,1,0,0,0,0
72,sample (72),3024,4032,37.58998611,127.0171361,1,0,0,0,0
73,sample (73),3024,4032,37.59010833,127.0172111,0,0,0,0,1
74,sample (74),3024,4032,37.59002219,127.0171889,0,0,0,0,1
75,sample (75),3024,4032,37.58996108,127.0171889,0,0,0,0,1
76,sample (76),3024,4032,37.58995553,127.0171444,0,0,0,0,1
77,sample (77),3024,4032,37.59044997,127.0165778,1,0,0,0,0
78,sample (78),3024,4032,37.59044997,127.0165639,1,0,0,0,0
79,sample (79),3024,4032,37.59049972,127.0165639,1,0,0,0,0
80,sample (80),3024,4032,37.59051389,127.0165639,1,0,0,0,0
81,sample (81),3024,4032,37.59049722,127.0165722,1,0,0,0,0
82,sample (82),3024,4032,37.58913886,127.0101389,0,1,0,0,0
83,sample (83),3024,4032,37.58928608,127.0103,0,1,0,0,0
84,sample (84),3024,4032,37.58926664,127.0103389,0,1,0,0,0
85,sample (85),3024,4032,37.58926139,127.0103389,0,1,0,0,0
86,sample (86),3024,4032,37.38613056,126.9522167,0,0,0,1,0
87,sample (87),3024,4032,37.38613056,126.9521778,0,0,0,1,0
88,sample (88),3024,4032,37.38613056,126.9521778,0,0,0,1,0
89,sample (89),3024,4032,37.38611942,126.9522166,0,1,0,0,0
90,sample (90),3024,4032,37.38613608,126.9521944,0,1,0,0,0
91,sample (91),3024,4032,37.38613889,126.9521861,0,1,0,0,0
92,sample (92),3024,4032,37.38619442,126.9522166,1,0,0,0,0
93,sample (93),3024,4032,37.38613608,126.9521778,1,0,0,0,0
94,sample (94),3024,4032,37.38612778,126.9521778,1,0,0,0,0
95,sample (95),3024,4032,37.38615,126.9521722,0,1,0,0,0
96,sample (96),3024,4032,37.38613889,26.95217778,0,1,0,0,0
97,sample (97),3024,4032,37.38613611,126.9521944,0,1,0,0,0
98,sample (98),3024,4032,37.38611944,126.9522083,0,0,0,0,1
99,sample (99),3024,4032,37.38611944,126.9522083,0,0,0,0,1
100,sample (100),3024,4032,37.38612778,126.9521722,0,0,0,0,1
