Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
52,sample(52),4032,3024,37.589168,127.018226,0,1,0,0,0
53,sample(53),4032,3024,37.589168,127.018226,0,1,0,0,0
54,sample(54),4032,3024,37.589168,127.018222,0,0,1,0,0
55,sample(55),4032,3024,37.589101,127.018319,0,0,1,0,0
56,sample(56),3024,4032,37.589101,127.018319,0,0,1,0,0
57,sample(57),3024,4032,37.589101,127.018319,0,1,0,0,0
58,sample(58),4032,3024,37.589101,127.018319,0,1,0,0,0
59,sample(59),3024,4032,37.508,127.099,0,1,0,0,0
60,sample(60),4032,3024,37.508,127.099,1,1,0,0,0
61,sample(61),4032,3024,37.508,127.099,0,1,0,0,0
62,sample(62),4032,3024,37.508,127.099,0,1,0,0,0
63,sample(63),4032,3024,37.508,127.099,1,1,0,0,0
64,sample(64),4032,3024,37.508,127.099,0,0,0,0,1
65,sample(65),4032,3024,37.508,127.099,0,1,0,0,0
66,sample(66),3024,4032,37.508,127.099,0,1,0,0,0
67,sample(67),3024,4032,37.508,127.099,1,0,0,0,0
68,sample(68),3024,4032,37.508,127.099,1,1,1,0,0
69,sample(69),3024,4032,37.508,127.099,1,1,1,0,0
70,sample(70),3024,4032,37.508,127.099,0,1,0,0,0
71,sample(71),3024,4032,37.508,127.099,0,1,0,0,0
72,sample(72),3024,4032,37.508,127.099,1,1,0,0,0
73,sample(73),3024,4032,37.508,127.099,0,1,0,0,1
74,sample(74),3024,4032,37.508,127.099,1,0,0,0,1
75,sample(75),3024,4032,37.508,127.099,1,0,0,0,1
76,sample(76),3024,4032,37.508,127.099,1,0,0,0,0
77,sample(77),3024,4032,37.508,127.099,0,1,0,0,0
78,sample(78),3024,4032,37.508,127.099,0,1,0,0,0
79,sample(79),4000,3000,37.47914,126.876538,1,0,0,0,0
80,sample(80),4000,3000,37.47914,126.876538,1,0,0,0,0
81,sample(81),4000,3000,37.47914,126.876538,1,0,0,0,0
82,sample(82),4000,3000,37.47914,126.876538,1,0,0,0,0
83,sample(83),4000,3000,37.47962,126.8736514,0,0,0,0,1
84,sample(84),4000,3000,37.475007,126.87647,0,1,0,0,0
85,sample(85),4000,3000,37.475007,126.87647,0,1,0,0,0
86,sample(86),4000,3000,37.475007,126.87647,0,0,1,0,0
87,sample(87),4000,3000,37.475091,126.876424,0,0,1,0,0
88,sample(88),4000,3000,37.475091,126.876424,0,0,1,0,0
89,sample(89),4000,3000,37.475091,126.876424,0,0,1,0,0
90,sample(90),4000,3000,37.475091,126.876424,1,0,0,0,0
91,sample(91),4000,3000,37.475105,126.876431,1,0,0,0,0
92,sample(92),4000,3000,37.475105,126.876431,1,0,0,0,0
93,sample(93),4000,3000,37.475105,126.876431,0,1,0,0,0
94,sample(94),4000,3000,37.476305,126.875785,0,0,1,0,0
95,sample(95),4000,3000,37.475091,126.876424,0,0,1,0,0
96,sample(96),4000,3000,37.476184,126.875834,0,0,0,0,1
97,sample(97),4000,3000,37.476184,126.875834,0,0,0,0,1
98,sample(98),4000,3000,37.476184,126.875834,0,0,0,0,1
99,sample(99),4000,3000,37.47914,126.876538,0,0,0,0,1
100,sample(100),4000,3000,37.47914,126.876538,0,1,0,0,0
101,sample(101),4000,3000,37.47914,126.876538,0,1,0,0,0
102,sample(102),4000,3000,37.476319,126.875772,0,1,0,0,0
103,sample(103),4000,3000,37.476319,126.875772,0,1,0,0,0
104,sample(104),4000,3000,37.476319,126.875772,0,1,0,0,0
105,sample(105),4000,3000,37.47914,126.876538,0,1,0,0,0
