Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
45,Sp045,1280,1280,37.320208,127.097227,1,0,0,0,0
46,Sp046,1280,1280,37.32002,127.079104,1,0,0,0,0
47,Sp047,1280,1280,37.319769,127.096944,0,1,0,0,0
48,Sp048,1280,1280,37.319445,127.096729,0,0,0,0,1
49,Sp049,1280,1280,37.319133,127.096538,0,0,1,0,0
50,Sp050,1280,1280,37.318968,127.096361,1,0,0,0,0
51,Sp051,1280,1280,37.318815,127.096146,1,0,0,0,0
52,Sp052,1280,1280,37.319109,127.095037,1,0,0,0,0
53,Sp053,1280,1280,37.319145,127.09403,0,0,0,1,0
54,Sp054,1280,1280,37.319145,127.094029,0,1,0,0,0
55,Sp055,1280,1280,37.318717,127.093198,1,0,0,0,0
56,Sp056,1280,1280,37.31437,127.090101,1,0,0,0,0
57,Sp057,1280,1280,37.31437,127.090066,1,0,0,0,0
58,Sp058,1280,1280,37.314376,127.090023,1,0,0,0,0
59,Sp059,1280,1280,37.31437,127.089971,1,0,0,0,0
60,Sp060,1280,1280,37.314366,127.089913,0,1,0,0,0
61,Sp061,1280,1280,37.314364,127.089841,1,0,0,0,0
62,Sp062,1280,1280,37.314362,127.089744,1,0,0,0,0
63,Sp063,1280,1280,37.314364,127.089736,1,0,0,0,0
64,Sp064,1280,1280,37.314368,127.089701,1,0,0,0,0
65,Sp065,1280,1280,37.313822,127.083064,0,1,0,0,0
66,Sp066,1280,1280,37.314362,127.089636,0,0,0,0,1
67,Sp067,1280,1280,37.314364,127.089611,0,1,0,0,0
68,Sp068,1280,1280,37.314354,127.089567,1,0,0,0,0
69,Sp069,1280,1280,37.314358,127.089054,0,1,0,0,0
70,Sp070,1280,1280,37.314352,127.089454,0,0,1,0,0
71,Sp071,1280,1280,37.31435,127.089427,0,1,0,0,0
72,Sp072,1280,1280,37.314352,127.089387,1,0,0,0,0
73,Sp073,1280,1280,37.31434,127.089322,1,0,0,0,0
74,Sp074,1280,1280,37.314338,127.089237,1,0,0,0,0
75,Sp075,1280,1280,37.314336,127.089192,0,0,0,0,1
76,Sp076,1280,1280,37.314319,127.089152,1,0,0,0,0
77,Sp077,1280,1280,37.314311,127.089077,1,0,0,0,0
78,Sp078,1280,1280,37.314309,127.088985,1,0,0,0,0
79,Sp079,1280,1280,37.314293,127.088893,0,0,0,0,1
80,Sp080,1280,1280,37.314319,127.088803,0,0,0,0,1
81,Sp081,1280,1280,37.31433,127.088773,0,1,0,0,0
82,Sp082,1280,1280,37.314326,127.088731,0,0,0,0,1
83,Sp083,1280,1280,37.31434,127.088698,0,1,0,0,0
84,Sp084,1280,1280,37.314366,127.088308,1,0,0,0,0
85,Sp085,1280,1280,37.314378,127.088191,1,0,0,0,0
86,Sp086,1280,1280,37.314393,127.088024,1,0,0,0,0
87,Sp087,1280,1280,37.314413,127.08752,0,0,0,0,1
88,Sp088,1280,1280,37.314407,127.087465,0,0,0,0,1
89,Sp089,1280,1280,37.314413,127.087425,1,0,0,0,0
90,Sp090,1280,1280,37.314413,127.087375,0,1,0,0,0
91,Sp091,1280,1280,37.314413,127.08734,1,0,0,0,0
92,Sp092,1280,1280,37.314399,127.08721,0,0,1,0,0
93,Sp093,1280,1280,37.31437,127.086649,1,0,0,0,0
94,Sp094,1280,1280,37.314366,127.086487,1,0,0,0,0
95,Sp095,1280,1280,37.314304,127.086095,0,1,0,0,0
96,Sp096,1280,1280,37.314266,127.085804,0,0,0,0,1
97,Sp097,1280,1280,37.314226,127.085651,0,0,0,1,0
98,Sp098,1280,1280,37.314228,127.085586,0,0,1,0,0
99,Sp099,1280,1280,37.314246,127.085382,1,0,0,0,0
100,Sp100,1280,1280,37.314208,127.085175,0,0,0,0,1
101,Sp101,1280,1280,37.314332,127.086223,0,0,0,0,1
102,Sp102,1280,1280,37.314369,127.08652,1,0,0,0,0
