Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
93,B19,3024,4032,37.5775,126.9036111,1,1,0,0,0
94,B20,1080,1400,37.57805556,126.9041667,1,0,0,0,0
95,B21,1440,1440,37.58333333,126.9097222,0,0,0,0,1
96,B22,1440,1440,37.58444444,126.9111111,0,1,0,0,0
97,B23,1440,1440,37.57277778,126.9002778,1,0,0,0,0
98,B24,1440,1440,37.57277778,126.9,1,0,0,0,0
99,B25,1440,1440,37.57416667,126.9005556,1,0,0,0,0
100,B26,1440,1440,37.58083333,126.9069444,0,1,0,0,0
101,B27,1440,1440,37.57688889,126.9027778,1,0,0,0,0
102,B28,1440,1440,37.57138889,126.9,1,0,0,0,0
103,HJ1,1080,1440,37.57222222,126.9219444,0,0,0,0,1
104,HJ2,1080,1440,37.57277778,126.9227778,0,1,0,0,0
105,HJ3,1080,1440,37.57361111,126.9238889,1,0,0,0,0
106,HJ4,1440,1440,37.575,126.9255556,1,1,0,0,0
107,HJ5,1440,1440,37.57444444,126.9255556,1,0,0,0,0
