Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
42,Papers12.jpg,2268,4032,37.62,127.08,0,0,0,0,1
43,Papers13.jpg,2268,4032,37.62,127.09,0,0,0,0,1
44,Papers14.jpg,2268,4032,37.62,127.09,0,0,0,0,1
45,Papers15.jpg,2268,4032,37.62,127.09,0,0,0,0,1
46,Papers16.jpg,2268,4032,37.62,127.09,0,0,0,0,1
47,Papers17.jpg,2268,4032,37.62,127.08,0,0,0,0,1
48,Papers18.jpg,2268,4032,37.62,127.08,0,0,0,0,1
49,Plastics1.jpg,2268,4032,37.62,127.09,0,1,0,0,0
50,Plastics2.jpg,2268,4032,37.62,127.09,0,1,0,0,0
51,Plastics3.jpg,2268,4032,37.62,127.09,0,1,0,0,0
52,Plastics4.jpg,2268,4032,37.62,127.09,0,1,0,0,0
53,Plastics5.jpg,2268,4032,37.62,127.09,0,1,0,0,0
54,Plastics6.jpg,2268,4032,37.62,127.09,0,1,0,0,0
55,Plastics7.jpg,2268,4032,37.62,127.09,0,1,0,0,0
57,Plastics9.jpg,2268,4032,37.62,127.09,0,1,0,0,0
58,Plastics10.jpg,2268,4032,37.62,127.09,0,1,0,0,0
59,Plastics11.jpg,2268,4032,37.62,127.08,0,1,0,0,0
60,Plastics12.jpg,2268,4032,37.62,127.08,0,1,0,0,0
61,Plastics13.jpg,2268,4032,37.62,127.08,0,1,0,0,0
62,Plastics14.jpg,2268,4032,37.62,127.08,0,1,0,0,0
63,Plastics15.jpg,2268,4032,37.62,127.08,0,1,0,0,0
64,Plastics16.jpg,2268,4032,37.62,127.08,0,1,0,0,0
65,Plastics17.jpg,2268,4032,37.62,127.08,0,1,0,0,0
66,Plastics18.jpg,2268,4032,37.62,127.08,0,1,0,0,0
67,Plastics19.jpg,2268,4032,37.62,127.08,0,1,0,0,0
68,Plastics20.jpg,2268,4032,37.62,127.08,0,1,0,0,0
69,Rubbish1.jpg,2268,4032,37.62,127.08,1,0,0,0,0
70,Rubbish2.jpg,2268,4032,37.62,127.08,1,0,0,0,0
71,Rubbish3.jpg,2268,4032,37.62,127.08,1,0,0,0,0
72,Rubbish4.jpg,2268,4032,37.62,127.08,1,0,0,0,0
73,Rubbish5.jpg,2268,4032,37.62,127.08,1,0,0,0,0
74,Rubbish6.jpg,2268,4032,37.62,127.09,1,0,0,0,0
75,Rubbish7.jpg,2268,4032,37.62,127.09,1,0,0,0,0
76,Rubbish8.jpg,2268,4032,37.62,127.09,1,0,0,0,0
77,Rubbish9.jpg,2268,4032,37.62,127.09,1,0,0,0,0
78,Rubbish10.jpg,2268,4032,37.62,127.09,1,0,0,0,0
79,Rubbish11.jpg,2268,4032,37.62,127.09,1,0,0,0,0
80,Rubbish12.jpg,2268,4032,37.62,127.09,1,0,0,0,0
81,Rubbish13.jpg,2268,4032,37.62,127.08,1,0,0,0,0
82,Rubbish14.jpg,2268,4032,37.62,127.08,1,0,0,0,0
83,Rubbish15.jpg,2268,4032,37.62,127.08,1,0,0,0,0
84,Rubbish16.jpg,2268,4032,37.62,127.08,1,0,0,0,0
85,Rubbish17.jpg,2268,4032,37.62,127.08,1,0,0,0,0
86,Rubbish18.jpg,2268,4032,37.62,127.08,1,0,0,0,0
87,Rubbish19.jpg,2268,4032,37.62,127.08,1,0,0,0,0
88,Rubbish20.jpg,2268,4032,37.62,127.08,1,0,0,0,0
89,Rubbish21.jpg,2268,4032,37.62,127.08,1,0,0,0,0
90,Rubbish22.jpg,2268,4032,37.62,127.08,1,0,0,0,0
91,Rubbish23.jpg,2268,4032,37.62,127.08,1,0,0,0,0
92,Rubbish24.jpg,2268,4032,37.62,127.08,1,0,0,0,0
93,Rubbish25.jpg,2268,4032,37.62,127.09,1,0,0,0,0
94,Rubbish26.jpg,2268,4032,37.62,127.09,1,0,0,0,0
95,Rubbish27.jpg,2268,4032,37.62,127.09,1,0,0,0,0
96,Rubbish28.jpg,2268,4032,37.62,127.09,1,0,0,0,0
97,Rubbish29.jpg,2268,4032,37.62,127.09,1,0,0,0,0
98,Rubbish30.jpg,2268,4032,37.62,127.09,1,0,0,0,0
99,Rubbish31.jpg,2268,4032,37.62,127.08,1,0,0,0,0
100,Rubbish32.jpg,2268,4032,37.62,127.08,1,0,0,0,0
101,Rubbish33.jpg,2268,4032,37.62,127.08,1,0,0,0,0
102,Rubbish34.jpg,2268,4032,37.62,127.08,1,0,0,0,0
103,Rubbish35.jpg,2268,4032,37.62,127.08,1,0,0,0,0
104,Rubbish36.jpg,2268,4032,37.62,127.08,1,0,0,0,0
105,Rubbish37.jpg,2268,4032,37.62,127.08,1,0,0,0,0
106,Rubbish38.jpg,2268,4032,37.62,127.08,1,0,0,0,0
107,Rubbish39.jpg,2268,4032,37.62,127.08,1,0,0,0,0
108,Rubbish40.jpg,2268,4032,37.62,127.08,1,0,0,0,0
109,Rubbish41.jpg,2268,4032,37.62,127.08,1,0,0,0,0
110,Rubbish42.jpg,2268,4032,37.62,127.08,1,0,0,0,0
111,Rubbish43.jpg,2268,4032,37.62,127.08,1,0,0,0,0
112,Rubbish44.jpg,2268,4032,37.62,127.08,1,0,0,0,0
113,Rubbish45.jpg,2268,4032,37.62,127.08,1,0,0,0,0
114,Rubbish46.jpg,2268,4032,37.62,127.08,1,0,0,0,0
115,Rubbish47.jpg,2268,4032,37.62,127.09,1,0,0,0,0
116,Rubbish48.jpg,2268,4032,37.62,127.09,1,0,0,0,0
117,Rubbish49.jpg,2268,4032,37.62,127.09,1,0,0,0,0
118,Rubbish50.jpg,2268,4032,37.62,127.09,1,0,0,0,0
119,Rubbish51.jpg,2268,4032,37.62,127.08,1,0,0,0,0
120,Rubbish52.jpg,2268,4032,37.62,127.08,1,0,0,0,0
121,Rubbish53.jpg,2268,4032,37.62,127.08,1,0,0,0,0
122,Rubbish54.jpg,2268,4032,37.62,127.08,1,0,0,0,0
123,Rubbish55.jpg,2268,4032,37.62,127.08,1,0,0,0,0
124,Rubbish56.jpg,2268,4032,37.62,127.08,1,0,0,0,0
125,Rubbish57.jpg,2268,4032,37.62,127.08,1,0,0,0,0
126,Rubbish58.jpg,2268,4032,37.62,127.08,1,0,0,0,0
127,Rubbish59.jpg,2268,4032,37.62,127.08,1,0,0,0,0
128,Rubbish60.jpg,2268,4032,37.62,127.08,1,0,0,0,0
129,Rubbish61.jpg,2268,4032,37.62,127.08,1,0,0,0,0
130,Rubbish62.jpg,2268,4032,37.62,127.08,1,0,0,0,0
131,Rubbish63.jpg,2268,4032,37.62,127.08,1,0,0,0,0
132,Rubbish64.jpg,2268,4032,37.62,127.08,1,0,0,0,0
133,Rubbish65.jpg,2268,4032,37.62,127.08,1,0,0,0,0
134,Rubbish66.jpg,2268,4032,37.62,127.08,1,0,0,0,0
135,Rubbish67.jpg,2268,4032,37.62,127.08,1,0,0,0,0
136,Rubbish68.jpg,2268,4032,37.62,127.08,1,0,0,0,0
137,Rubbish69.jpg,2268,4032,37.62,127.08,1,0,0,0,0
138,Rubbish70.jpg,2268,4032,37.62,127.08,1,0,0,0,0
139,Rubbish71.jpg,2268,4032,37.62,127.08,1,0,0,0,0
140,Rubbish72.jpg,2268,4032,37.62,127.08,1,0,0,0,0
141,Rubbish73.jpg,2268,4032,37.62,127.08,1,0,0,0,0
142,Rubbish74.jpg,2268,4032,37.62,127.08,1,0,0,0,0
143,Rubbish75.jpg,2268,4032,37.62,127.08,1,0,0,0,0
144,Rubbish76.jpg,2268,4032,37.62,127.08,1,0,0,0,0
145,Rubbish77.jpg,2268,4032,37.62,127.08,1,0,0,0,0
146,Rubbish78.jpg,2268,4032,37.62,127.08,1,0,0,0,0
147,Rubbish79.jpg,2268,4032,37.62,127.09,1,0,0,0,0
148,Rubbish80.jpg,2268,4032,37.62,127.09,1,0,0,0,0
149,Rubbish81.jpg,2268,4032,37.62,127.09,1,0,0,0,0
150,Rubbish82.jpg,2268,4032,37.62,127.09,1,0,0,0,0
151,Rubbish83.jpg,2268,4032,37.62,127.09,1,0,0,0,0
152,Rubbish84.jpg,2268,4032,37.62,127.09,1,0,0,0,0
153,Rubbish85.jpg,2268,4032,37.62,127.09,1,0,0,0,0
154,Rubbish86.jpg,2268,4032,37.62,127.09,1,0,0,0,0
155,Rubbish87.jpg,2268,4032,37.62,127.09,1,0,0,0,0
156,Rubbish88.jpg,2268,4032,37.62,127.09,1,0,0,0,0
157,Rubbish89.jpg,2268,4032,37.62,127.09,1,0,0,0,0
158,Rubbish90.jpg,2268,4032,37.62,127.09,1,0,0,0,0
159,Rubbish91.jpg,2268,4032,37.62,127.09,1,0,0,0,0
160,Rubbish92.jpg,2268,4032,37.62,127.09,1,0,0,0,0
161,Rubbish93.jpg,2268,4032,37.62,127.09,1,0,0,0,0
162,Rubbish94.jpg,2268,4032,37.62,127.09,1,0,0,0,0
163,Rubbish95.jpg,2268,4032,37.62,127.09,1,0,0,0,0
164,Rubbish96.jpg,2268,4032,37.62,127.09,1,0,0,0,0
165,Rubbish97.jpg,2268,4032,37.62,127.09,1,0,0,0,0
166,Rubbish98.jpg,2268,4032,37.62,127.1,1,0,0,0,0
167,Rubbish99.jpg,2268,4032,37.62,127.1,1,0,0,0,0
168,Rubbish100.jpg,2268,4032,37.62,127.1,1,0,0,0,0
169,Rubbish101.jpg,2268,4032,37.62,127.1,1,0,0,0,0
170,Rubbish102.jpg,2268,4032,37.62,127.1,1,0,0,0,0
171,Rubbish103.jpg,2268,4032,37.62,127.1,1,0,0,0,0
172,Rubbish104.jpg,2268,4032,37.62,127.1,1,0,0,0,0
173,Rubbish105.jpg,2268,4032,37.62,127.1,1,0,0,0,0
174,Rubbish106.jpg,2268,4032,37.62,127.1,1,0,0,0,0
175,Rubbish107.jpg,2268,4032,37.62,127.1,1,0,0,0,0
176,Rubbish108.jpg,2268,4032,37.62,127.1,1,0,0,0,0
177,Rubbish109.jpg,2268,4032,37.62,127.1,1,0,0,0,0
178,Rubbish110.jpg,2268,4032,37.62,127.1,1,0,0,0,0
179,Rubbish111.jpg,2268,4032,37.62,127.1,1,0,0,0,0
180,Rubbish112.jpg,2268,4032,37.62,127.1,1,0,0,0,0
181,Rubbish113.jpg,2268,4032,37.62,127.1,1,0,0,0,0
182,Rubbish114.jpg,2268,4032,37.62,127.1,1,0,0,0,0
183,Rubbish115.jpg,2268,4032,37.62,127.1,1,0,0,0,0
184,Rubbish116.jpg,2268,4032,37.62,127.1,1,0,0,0,0
185,Rubbish117.jpg,2268,4032,37.62,127.1,1,0,0,0,0
186,Rubbish118.jpg,2268,4032,37.62,127.1,1,0,0,0,0
