Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
40,sample40,3024,4032,37.22,127.6,1,0,0,0,0
41,sample41,3024,4032,37.22,127.6,0,1,0,0,0
42,sample42,3024,4032,37.22,127.6,1,0,0,0,0
43,sample43,3024,4032,37.22,127.6,1,0,0,0,0
44,sample44,3024,4032,37.22,127.6,1,0,0,0,0
45,sample45,3024,4032,37.22,127.6,1,0,0,0,0
46,sample46,3024,4032,37.22,127.6,1,0,0,0,0
47,sample47,3024,4032,37.22,127.6,1,0,0,0,0
48,sample48,3024,4032,37.22,127.6,1,0,0,0,0
49,sample49,3024,4032,37.22,127.6,1,0,0,0,0
50,sample50,3024,4032,37.22,127.6,1,0,0,0,0
51,sample51,3024,4032,37.22,127.6,0,0,1,0,0
52,sample52,3024,4032,37.22,127.6,0,0,1,0,0
53,sample53,3024,4032,37.22,127.6,1,0,0,0,0
54,sample54,2149,2570,37.22,127.6,1,0,0,0,0
55,sample55,3024,4032,37.22,127.6,1,0,0,0,0
56,sample56,3024,4032,37.22,127.6,1,0,0,0,0
57,sample57,2107,3541,37.22,127.6,1,0,0,0,0
58,sample58,3024,4032,37.23,127.7,0,1,0,0,1
59,sample59,3024,4032,37.23,127.7,0,1,0,0,1
60,sample60,3024,4032,37.23,127.7,0,1,0,0,1
61,sample61,3024,4032,37.23,127.7,1,0,0,0,0
62,sample62,3024,4032,37.23,127.7,1,0,0,0,0
63,sample63,3024,4032,37.22,127.7,0,1,0,0,0
64,sample64,1608,3349,37.22,127.7,0,1,0,0,0
65,sample65,3024,4032,37.22,127.7,1,0,0,0,0
66,sample66,3024,4032,37.22,127.7,1,0,0,0,0
67,sample67,3024,4032,37.22,127.7,1,0,0,0,0
68,sample68,3024,4032,37.22,127.7,1,0,0,0,0
69,sample69,3024,4032,37.22,127.6,0,1,0,0,0
70,sample70,3024,4032,37.22,127.6,0,1,0,0,0
71,sample71,3024,4032,37.22,127.6,0,1,0,0,0
72,sample72,3024,4032,37.22,127.6,1,0,0,0,0
73,sample73,3024,4032,37.22,127.6,1,0,0,0,0
74,sample74,3024,4032,37.22,127.6,1,0,0,0,0
75,sample75,3024,4032,37.22,127.6,1,0,0,0,0
76,sample76,3024,4032,37.22,127.6,1,0,0,0,0
77,sample77,3024,4032,37.22,127.6,0,0,0,0,1
78,sample78,3024,4032,37.22,127.6,0,0,0,0,1
79,sample79,3024,4032,37.22,127.6,1,0,0,0,0
80,sample80,3024,4032,37.22,127.6,1,0,0,0,0
81,sample81,3024,4032,37.22,127.6,1,0,0,0,0
82,sample82,3024,4032,37.22,127.6,0,0,1,0,0
83,sample83,3024,4032,37.22,127.6,0,0,1,0,0
84,sample84,2387,2048,37.22,127.6,1,0,0,0,0
85,sample85,2295,2324,37.22,127.6,1,0,0,0,0
86,sample86,3024,4032,37.22,127.6,0,1,0,0,0
87,sample87,3024,4032,37.22,127.6,1,0,0,0,0
88,sample88,3024,4032,37.22,127.6,1,0,0,0,0
89,sample89,3024,4032,37.22,127.6,1,0,0,0,0
90,sample90,1644,2952,37.22,127.6,0,0,0,0,1
91,sample91,3024,4032,37.22,127.6,1,0,0,0,0
92,sample92,3024,4032,37.22,127.6,1,0,0,0,0
93,sample93,1995,2021,37.22,127.6,0,1,0,0,0
94,sample94,3024,4032,37.22,127.6,1,0,0,0,0
95,sample95,3024,4032,37.22,127.6,1,0,0,0,0
96,sample96,3024,4032,37.22,127.6,1,0,0,0,0
97,sample97,3024,4032,37.22,127.6,0,0,1,0,0
98,sample98,3024,4032,37.22,127.6,0,0,1,0,0
99,sample99,828,1792,37.22,127.6,0,1,0,0,0
100,sample100,828,1792,37.22,127.6,1,0,0,0,0
101,sample101,828,1792,37.22,127.6,1,0,0,0,0
