Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
59,IMG_059,3024,4032,37.59,127.01,0,1,0,0,0
60,IMG_060,4032,3024,37.59,127.01,0,1,0,0,0
61,IMG_061,3024,4032,37.59,127.01,0,1,0,0,0
62,IMG_062,3024,4032,37.59,127.01,0,1,0,0,0
63,IMG_063,3024,4032,37.59,127.01,0,1,0,0,0
64,IMG_064,3024,4032,37.59,127.01,0,1,0,0,0
65,IMG_065,3024,4032,37.59,127.01,0,1,0,0,0
66,IMG_066,3024,4032,37.53,126.88,0,1,0,0,0
67,IMG_067,3024,4032,37.53,126.88,0,1,0,0,0
68,IMG_068,3024,4032,37.53,126.88,0,1,0,0,0
69,IMG_069,4032,3024,37.53,126.88,0,1,0,0,0
70,IMG_070,4032,3024,37.53,126.88,0,1,0,0,0
71,IMG_071,3024,4032,37.53,126.88,0,1,0,0,0
72,IMG_072,3024,4032,37.53,126.88,0,1,0,0,0
73,IMG_073,4032,3024,37.53,126.88,0,1,0,0,0
74,IMG_074,4032,3024,37.53,126.88,0,1,0,0,0
75,IMG_075,4032,3024,37.53,126.88,1,0,0,0,0
76,IMG_076,3024,4032,37.53,126.88,1,0,0,0,0
77,IMG_077,3024,4032,37.53,126.88,1,0,0,0,0
78,IMG_078,4032,3024,37.53,126.88,1,0,0,0,0
79,IMG_079,3024,4032,37.53,126.88,1,1,1,0,0
80,IMG_080,3024,4032,37.53,126.88,0,1,1,0,0
81,IMG_081,3024,4032,37.53,126.88,1,1,1,0,0
82,IMG_082,4032,3024,37.53,126.88,1,1,1,0,0
83,IMG_083,4032,3024,37.53,126.88,1,1,1,0,0
84,IMG_084,4032,3024,37.53,126.88,1,1,1,0,0
85,IMG_085,3024,4032,37.53,126.88,0,1,1,0,0
86,IMG_086,3024,4032,37.53,126.88,1,1,1,0,0
87,IMG_087,3024,4032,37.53,126.88,0,1,1,0,0
88,IMG_088,3024,4032,37.53,126.88,0,1,1,0,0
89,IMG_089,4032,3024,37.53,126.88,0,1,1,0,0
90,IMG_090,3024,4032,37.53,126.88,0,1,1,0,0
91,IMG_091,4032,3024,37.53,126.88,0,1,1,0,1
92,IMG_092,3024,4032,37.53,126.88,0,1,1,0,0
93,IMG_093,3024,4032,37.53,126.88,0,1,0,0,0
94,IMG_094,4032,3024,37.53,126.88,0,1,0,0,0
95,IMG_095,3024,4032,37.53,126.88,0,1,0,0,1
96,IMG_096,4032,3024,37.53,126.88,0,1,0,0,0
97,IMG_097,3024,4032,37.53,126.88,0,1,0,0,1
98,IMG_098,3024,4032,37.53,126.88,0,1,0,0,0
99,IMG_099,3024,4032,37.53,126.88,0,0,0,0,1
100,IMG_100,3024,4032,37.53,126.88,0,0,0,0,1
101,IMG_101,4032,3024,37.53,126.88,0,0,0,0,1
102,IMG_102,4032,3024,37.53,126.88,0,0,0,0,1
103,IMG_103,4032,3024,37.53,126.88,0,0,0,0,1
104,IMG_104,3024,4032,37.54,126.88,0,1,0,0,1
105,IMG_105,3024,4032,37.54,126.88,0,1,0,0,1
106,IMG_106,3024,4032,37.54,126.88,0,1,0,0,1
107,IMG_107,4032,3024,37.54,126.88,0,1,0,0,1
108,IMG_108,4032,3024,37.54,126.88,0,1,0,0,1
109,IMG_109,3024,4032,37.54,126.88,0,1,0,0,0
110,IMG_110,3024,4032,37.54,126.88,0,1,0,0,0
111,IMG_111,3024,4032,37.54,126.88,0,1,0,0,0
112,IMG_112,3024,4032,37.54,126.88,0,1,0,0,0
113,IMG_113,4032,3024,37.54,126.88,0,1,0,0,0
114,IMG_114,3024,4032,37.53,126.88,0,1,0,0,1
115,IMG_115,3024,4032,37.53,126.88,0,1,0,0,0
116,IMG_116,4032,3024,37.53,126.88,0,1,0,0,0
117,IMG_117,3024,4032,37.53,126.88,1,1,0,0,0
118,IMG_118,3024,4032,37.53,126.88,1,1,0,0,0
119,IMG_119,3024,4032,37.53,126.88,1,1,0,0,0
120,IMG_120,3024,4032,37.53,126.88,1,1,0,0,0
121,IMG_121,4032,3024,37.53,126.88,1,1,0,0,0
122,IMG_122,4032,3024,37.53,126.88,1,1,0,0,0
123,IMG_123,3024,4032,37.53,126.88,0,1,0,0,0
124,IMG_124,3024,4032,37.53,126.88,0,1,0,0,0
125,IMG_125,3024,4032,37.53,126.88,0,1,0,0,0
126,IMG_126,3024,4032,37.53,126.88,0,1,0,0,0
127,IMG_127,3024,4032,37.53,126.88,0,1,0,0,0
128,IMG_128,4032,3024,37.53,126.88,0,1,0,0,0
129,IMG_129,3024,4032,37.53,126.89,0,1,0,0,0
130,IMG_130,3024,4032,37.53,126.88,0,1,0,0,0
131,IMG_131,3024,4032,37.53,126.88,1,1,0,0,0
132,IMG_132,3024,4032,37.53,126.89,1,1,0,0,1
133,IMG_133,4032,3024,37.53,126.89,1,1,0,0,1
134,IMG_134,3024,4032,37.53,126.89,1,1,0,0,1
135,IMG_135,3024,4032,37.53,126.89,1,1,0,0,1
136,IMG_136,3024,4032,37.53,126.89,1,1,0,0,1
137,IMG_137,3024,4032,37.53,126.89,1,1,0,0,1
138,IMG_138,3024,4032,37.53,126.89,0,1,0,0,0
139,IMG_139,3024,4032,37.53,126.88,1,0,0,0,0
140,IMG_140,3024,4032,37.53,126.88,1,0,0,0,0
141,IMG_141,3024,4032,37.53,126.88,1,0,0,0,0
142,IMG_142,3024,4032,37.53,126.88,1,0,0,0,0
143,IMG_143,4032,3024,37.53,126.88,1,0,0,0,0
144,IMG_144,3024,4032,37.53,126.88,1,0,0,0,0
145,IMG_145,3024,4032,37.53,126.88,1,0,0,0,0
146,IMG_146,3024,4032,37.53,126.88,1,0,0,0,0
