Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
66,SeongBuk_8b,3024,4032,37.58,127.01,1,0,0,0,0
67,SeongBuk_8c,3024,4032,37.58,127.01,1,0,0,0,0
68,SeongBuk_9a,3024,4032,37.58,127.01,1,0,0,0,0
69,SeongBuk_10a,3024,4032,37.58,127.01,1,0,0,0,0
70,SeongBuk_10b,3024,4032,37.58,127.01,1,0,0,0,0
71,SeongBuk_11a,3024,4032,37.58,127.01,1,0,0,0,0
72,SeongBuk_11b,3024,4032,37.58,127.01,1,0,0,0,0
73,SeongBuk_12a,3024,4032,37.58,127.01,0,1,0,0,0
74,SeongBuk_12b,3024,4032,37.58,127.01,0,1,0,0,0
75,SeongBuk_12c,3024,4032,37.58,127.01,0,1,0,0,0
76,SeongBuk_13a,3024,4032,37.58,127.01,1,0,0,0,0
77,SeongBuk_13b,3024,4032,37.58,127.01,1,0,0,0,0
78,SeongBuk_13c,3024,4032,37.58,127.01,1,0,0,0,0
79,SeongBuk_13d,3024,4032,37.58,127.01,1,0,0,0,0
80,SeongBuk_14a,3024,4032,37.58,127.01,1,0,0,0,0
81,SeongBuk_14b,3024,4032,37.58,127.01,1,0,0,0,0
82,SeongBuk_15a,3024,4032,37.58,127.01,0,1,0,0,0
83,SeongBuk_15b,3024,4032,37.58,127.01,0,1,0,0,0
84,SeongBuk_16a,3024,4032,37.58,127.01,0,1,0,0,0
85,SeongBuk_17a,3024,4032,37.58,127.01,0,1,0,0,0
86,SeongBuk_18a,3024,4032,37.58,127.01,1,0,0,0,0
87,SeongBuk_19a,4032,3024,37.58,127.01,1,0,0,0,0
88,Han_1a,3024,4032,37.55,126.87,0,0,0,0,1
89,Han_1b,3024,4032,37.55,126.87,0,0,0,0,1
90,Han_2a,4032,3024,37.55,126.87,0,1,0,0,0
91,Cheonggye_1a,3024,4032,37.56,127,0,0,0,0,1
92,Cheonggye_1b,4032,3024,37.56,127,0,0,0,0,1
93,Cheonggye_2a,3024,4032,37.56,127,0,0,0,0,1
94,Cheonggye_2b,3024,4032,37.56,127,0,0,0,0,1
95,Cheonggye_3a,3024,4032,37.56,127,1,0,0,0,1
96,SeongBuk_20a,3024,4032,37.57,127.02,0,0,0,0,1
97,SeongBuk_20b,3024,4032,37.57,127.02,0,0,0,0,1
98,SeongBuk_21a,4032,3024,37.57,127.02,0,1,0,0,0
99,SeongBuk_21b,4032,3024,37.57,127.02,0,1,0,0,0
100,SeongBuk_22a,3024,4032,37.57,127.02,0,1,0,0,0
101,SeongBuk_22b,3024,4032,37.57,127.02,0,1,0,0,0
102,SeongBuk_22c,3024,4032,37.57,127.02,0,1,0,0,0
103,SeongBuk_23a,3024,4032,37.57,127.02,0,1,0,0,0
104,SeongBuk_24a,3024,4032,37.57,127.02,0,1,0,0,0
