Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
36,IMG_036.JPG,4032,3024,37.591,127.014,1,0,0,0,0
37,IMG_037.JPG,4032,3024,37.591,127.014,1,0,0,0,0
38,IMG_038.JPG,4032,3024,37.591,127.014,1,0,0,0,0
39,IMG_039.JPG,1681,2096,37.591,127.014,1,0,0,0,0
40,IMG_040.JPG,4032,3024,37.591,127.014,1,0,0,0,0
41,IMG_041.JPG,4030,3024,37.591,127.014,1,0,0,0,0
42,IMG_042.JPG,4032,3024,37.591,127.014,1,0,0,0,0
43,IMG_043.JPG,3024,4032,37.591,127.014,1,0,0,0,0
44,IMG_044.JPG,1515,2020,37.591,127.014,0,0,0,0,1
45,IMG_045.JPG,1476,1962,37.591,127.014,0,0,0,0,1
46,IMG_046.JPG,4032,3024,37.591,127.014,0,0,0,0,1
47,IMG_047.JPG,1174,1565,37.591,127.013,1,0,0,0,0
48,IMG_048.JPG,2109,2407,37.591,127.013,1,0,0,0,0
49,IMG_049.JPG,1089,1572,37.591,127.013,1,0,0,0,0
50,IMG_050.JPG,1482,1976,37.591,127.013,1,0,0,0,0
51,IMG_051.JPG,4032,3024,37.591,127.013,1,0,0,0,0
52,IMG_052.JPG,4032,3024,37.591,127.013,1,0,0,0,0
53,IMG_053.JPG,1988,3065,37.591,127.013,1,0,0,0,0
54,IMG_054.JPG,3024,3059,37.591,127.013,1,0,0,0,0
55,IMG_055.JPG,1678,2237,37.591,127.013,1,0,0,0,0
56,IMG_056.JPG,4032,3024,37.591,127.013,1,0,0,0,0
57,IMG_057.JPG,4032,3024,37.591,127.013,1,0,0,0,0
58,IMG_058.JPG,4032,3024,37.591,127.013,1,0,0,0,0
59,IMG_059.JPG,4032,3024,37.591,127.013,1,0,0,0,0
60,IMG_060.JPG,4032,3024,37.591,127.013,1,0,0,0,0
61,IMG_061.JPG,4032,3024,37.591,127.013,1,0,0,0,0
62,IMG_062.JPG,4032,3024,37.591,127.013,1,0,0,0,0
63,IMG_063.JPG,4032,3024,37.591,127.013,1,0,0,0,0
64,IMG_064.JPG,4032,3024,37.591,127.013,0,0,0,0,1
65,IMG_065.JPG,4032,3024,37.591,127.013,0,0,0,0,1
66,IMG_066.JPG,4032,3024,37.591,127.013,0,0,0,0,1
67,IMG_067.JPG,4032,3024,37.591,127.013,0,0,0,0,1
68,IMG_068.JPG,4032,3024,37.591,127.013,0,0,0,0,1
69,IMG_069.JPG,4032,3024,37.591,127.013,0,0,0,0,1
70,IMG_070.JPG,4032,3024,37.591,127.013,0,0,0,0,1
71,IMG_071.JPG,4032,3024,37.591,127.013,0,0,0,0,1
72,IMG_072.JPG,4032,3024,37.591,127.013,0,0,0,0,1
73,IMG_073.JPG,3024,1880,37.59,127.012,0,0,0,0,1
74,IMG_074.JPG,4032,3024,37.59,127.012,0,0,0,1,0
75,IMG_075.JPG,4032,3024,37.59,127.012,0,0,0,1,0
76,IMG_076.JPG,4032,3024,37.59,127.012,0,0,0,1,0
77,IMG_077.JPG,4032,3024,37.59,127.012,0,0,0,1,0
78,IMG_078.JPG,4032,3024,37.59,127.012,0,0,0,1,0
79,IMG_079.JPG,4032,3024,37.59,127.012,0,0,0,1,0
80,IMG_080.JPG,4032,3024,37.59,127.012,0,0,0,1,0
81,IMG_081.JPG,1392,1788,37.59,127.012,0,0,0,1,0
82,IMG_082.JPG,4032,3024,37.59,127.011,1,0,0,0,0
83,IMG_083.JPG,4032,3024,37.59,127.011,1,0,0,0,0
84,IMG_084.JPG,4032,3024,37.59,127.011,1,0,0,0,0
85,IMG_085.JPG,3024,4032,37.59,127.011,1,0,0,0,0
86,IMG_086.JPG,2469,3147,37.59,127.011,1,0,0,0,0
87,IMG_087.JPG,4032,3024,37.59,127.011,1,0,0,0,0
88,IMG_088.JPG,4032,3024,37.59,127.011,1,0,0,0,0
89,IMG_089.JPG,4032,3024,37.59,127.011,1,0,0,0,0
90,IMG_090.JPG,4032,3024,37.59,127.011,1,0,0,0,0
91,IMG_091.JPG,4032,3024,37.59,127.011,1,0,0,0,0
92,IMG_092.JPG,4032,3024,37.59,127.011,1,0,0,0,0
93,IMG_093.JPG,4032,3024,37.59,127.011,1,0,0,0,0
94,IMG_094.JPG,4032,3024,37.59,127.011,1,0,0,0,0
95,IMG_095.JPG,2402,3203,37.59,127.011,1,0,0,0,0
96,IMG_096.JPG,2042,2723,37.59,127.011,0,1,0,0,0
97,IMG_097.JPG,3024,4032,37.59,127.011,0,1,0,0,0
98,IMG_098.JPG,2309,1860,37.59,127.011,0,1,0,0,0
99,IMG_099.JPG,4032,3024,37.59,127.011,0,1,0,0,0
100,IMG_100.JPG,4032,3024,37.59,127.011,0,1,0,0,0
101,IMG_101.JPG,4032,3024,37.59,127.011,0,1,0,0,0
102,IMG_102.JPG,4032,3024,37.59,127.011,0,1,0,0,0
103,IMG_103.JPG,4032,3024,37.59,127.011,0,1,0,0,0
104,IMG_104.JPG,4032,3024,37.59,127.011,0,1,0,0,0
105,IMG_105.JPG,4032,3024,37.59,127.011,0,1,0,0,0
106,IMG_106.JPG,4032,3024,37.59,127.011,0,1,0,0,0
107,IMG_107.JPG,4032,3024,37.59,127.011,0,1,0,0,0
108,IMG_108.JPG,4032,3024,37.59,127.011,0,1,0,0,0
109,IMG_109.JPG,4032,3024,37.59,127.011,0,1,0,0,0
110,IMG_110.JPG,4032,3024,37.59,127.011,0,1,0,0,0
111,IMG_111.JPG,4032,3024,37.59,127.011,0,1,0,0,0
112,IMG_112.JPG,4032,3024,37.59,127.011,0,1,0,0,0
113,IMG_113.JPG,4032,3024,37.59,127.011,0,1,0,0,0
114,IMG_114.JPG,1305,1559,37.59,127.011,0,1,0,0,0
115,IMG_115.JPG,4032,3024,37.59,127.011,0,1,0,0,0
116,IMG_116.JPG,4032,3024,37.59,127.011,0,1,0,0,0
117,IMG_117.JPG,4032,3024,37.59,127.011,0,1,0,0,0
118,IMG_118.JPG,4032,3024,37.59,127.011,0,1,0,0,0
119,IMG_119.JPG,4032,3024,37.59,127.011,0,1,0,0,0
120,IMG_120.JPG,4032,3024,37.59,127.011,0,1,0,0,0
121,IMG_121.JPG,4032,3024,37.59,127.011,0,1,0,0,0
122,IMG_122.JPG,4032,3024,37.59,127.011,0,1,0,0,0
123,IMG_123.JPG,4032,3024,37.59,127.011,0,1,0,0,0
124,IMG_124.JPG,4032,3024,37.59,127.011,0,1,0,0,0
125,IMG_125.JPG,4032,3024,37.59,127.011,0,1,0,0,0
126,IMG_126.JPG,4032,3024,37.59,127.011,0,1,0,0,0
127,IMG_127.JPG,4032,3024,37.589,127.01,1,0,0,0,0
128,IMG_128.JPG,2080,2723,37.589,127.01,1,0,0,0,0
129,IMG_129.JPG,4032,3024,37.589,127.01,1,0,0,0,0
130,IMG_130.JPG,2741,3408,37.589,127.01,1,0,0,0,0
131,IMG_131.JPG,4032,3024,37.589,127.01,1,0,0,0,0
132,IMG_132.JPG,4032,3024,37.589,127.01,1,0,0,0,0
133,IMG_133.JPG,4032,3024,37.589,127.01,1,0,0,0,0
134,IMG_134.JPG,4032,3024,37.589,127.01,1,0,0,0,0
135,IMG_135.JPG,4032,3024,37.589,127.01,0,0,0,1,0
136,IMG_136.JPG,4032,3024,37.589,127.01,0,0,0,1,0
137,IMG_137.JPG,4032,3024,37.589,127.01,0,0,0,1,0
138,IMG_138.JPG,4032,3024,37.589,127.01,0,0,0,1,0
139,IMG_139.JPG,4032,3024,37.589,127.01,0,0,0,1,0
140,IMG_140.JPG,4032,3024,37.589,127.01,0,0,0,1,0
141,IMG_141.JPG,4032,3024,37.589,127.01,0,0,0,1,0
142,IMG_142.JPG,4032,3024,37.589,127.01,0,0,0,1,0
143,IMG_143.JPG,4032,3024,37.588,127.009,0,1,0,0,0
144,IMG_144.JPG,4032,3024,37.588,127.009,0,1,0,0,0
145,IMG_145.JPG,4032,3024,37.588,127.009,0,1,0,0,0
146,IMG_146.JPG,4032,3024,37.588,127.009,0,1,0,0,0
147,IMG_147.JPG,4032,3024,37.588,127.009,0,1,0,0,0
148,IMG_148.JPG,4032,3024,37.588,127.009,0,1,0,0,0
149,IMG_149.JPG,4032,3024,37.588,127.009,1,0,0,0,0
150,IMG_150.JPG,4032,3024,37.588,127.009,1,0,0,0,0
151,IMG_151.JPG,4032,3024,37.588,127.009,1,0,0,0,0
152,IMG_152.JPG,4032,3024,37.588,127.009,1,0,0,0,0
153,IMG_153.JPG,2048,2731,37.588,127.009,1,0,0,0,0
154,IMG_154.JPG,4032,3024,37.588,127.009,1,0,0,0,0
155,IMG_155.JPG,2011,2681,37.588,127.009,1,0,0,0,0
156,IMG_156.JPG,4032,3024,37.588,127.009,1,0,0,0,0
157,IMG_157.JPG,4032,3024,37.588,127.009,1,0,0,0,0
158,IMG_158.JPG,3024,4032,37.588,127.009,1,0,0,0,0
159,IMG_159.JPG,4032,3024,37.588,127.009,1,0,0,0,0
160,IMG_160.JPG,3017,3024,37.588,127.009,1,0,0,0,0
161,IMG_161.JPG,4032,3024,37.588,127.009,1,0,0,0,0
162,IMG_162.JPG,4032,3024,37.588,127.009,1,0,0,0,0
163,IMG_163.JPG,4032,3024,37.588,127.009,1,0,0,0,0
164,IMG_164.JPG,4032,3024,37.588,127.007,1,0,0,0,0
165,IMG_165.JPG,4032,3024,37.588,127.007,1,0,0,0,0
166,IMG_166.JPG,4032,3024,37.588,127.007,1,0,0,0,0
167,IMG_167.JPG,3024,4032,37.588,127.007,1,0,0,0,0
168,IMG_168.JPG,4032,3024,37.588,127.007,1,0,0,0,0
169,IMG_169.JPG,4032,3024,37.588,127.007,1,0,0,0,0
170,IMG_170.JPG,4032,3024,37.588,127.007,1,0,0,0,0
171,IMG_171.JPG,4032,3024,37.588,127.007,1,0,0,0,0
172,IMG_172.JPG,4032,3024,37.588,127.007,1,0,0,0,0
173,IMG_173.JPG,2440,3253,37.588,127.007,1,0,0,0,0
174,IMG_174.JPG,2205,2940,37.588,127.007,1,0,0,0,0
175,IMG_175.JPG,2130,2840,37.591,127.015,1,0,0,0,0
176,IMG_176.JPG,4032,3024,37.591,127.015,1,0,0,0,0
177,IMG_177.JPG,2960,2220,37.591,127.015,1,0,0,0,0
178,IMG_178.JPG,2268,3024,37.591,127.015,1,0,0,0,0
179,IMG_179.JPG,4032,3024,37.591,127.015,1,0,0,0,0
180,IMG_180.JPG,1061,1586,37.591,127.015,1,0,0,0,0
181,IMG_181.JPG,4032,3024,37.571,127.033,1,0,0,0,0
182,IMG_182.JPG,1080,1440,37.571,127.035,1,0,0,0,0
183,IMG_183.JPG,1080,1440,37.571,127.035,1,0,0,0,0
184,IMG_184.JPG,1440,1081,37.571,127.035,1,0,0,0,0
185,IMG_185.JPG,1080,1440,37.571,127.035,1,0,0,0,0
186,IMG_186.JPG,1440,1081,37.571,127.035,1,0,0,0,0
187,IMG_187.JPG,1081,1440,37.571,127.035,1,0,0,0,0
188,IMG_188.JPG,1440,1080,37.571,127.035,1,0,0,0,0
189,IMG_189.JPG,4032,3024,37.571,127.034,0,0,0,0,1
190,IMG_190.JPG,4032,3024,37.571,127.034,0,0,0,0,1
191,IMG_191.JPG,4032,3024,37.571,127.034,0,0,0,0,1
192,IMG_192.JPG,4032,3024,37.571,127.034,0,0,0,0,1
193,IMG_193.JPG,4032,3024,37.571,127.034,0,0,0,0,1
194,IMG_194.JPG,4032,3024,37.571,127.034,0,0,0,0,1
195,IMG_195.JPG,4032,3024,37.571,127.034,0,0,0,0,1
196,IMG_196.JPG,4032,3024,37.571,127.034,1,0,0,0,0
197,IMG_197.JPG,1080,1440,37.571,127.034,1,0,0,0,0
198,IMG_198.JPG,1059,1440,37.571,127.034,1,0,0,0,0
199,IMG_199.JPG,4032,3024,37.571,127.034,1,0,0,0,0
200,IMG_200.JPG,4032,3024,37.57,127.032,1,1,0,0,0
201,IMG_201.JPG,4032,3024,37.57,127.032,1,1,0,0,0
202,IMG_202.JPG,4032,3024,37.57,127.032,1,1,0,0,0
203,IMG_203.JPG,4032,3024,37.57,127.032,1,1,0,0,0
204,IMG_204.JPG,4032,3024,37.57,127.032,1,1,0,0,0
205,IMG_205.JPG,4032,3024,37.57,127.032,1,1,0,0,0
206,IMG_206.JPG,4032,3024,37.57,127.032,1,1,0,0,0
207,IMG_207.JPG,4032,3024,37.57,127.032,1,1,0,0,0
208,IMG_208.JPG,4032,3024,37.57,127.032,1,1,0,0,0
209,IMG_209.JPG,4032,3024,37.57,127.032,1,1,0,0,0
210,IMG_210.JPG,4032,3024,37.57,127.032,1,1,0,0,0
211,IMG_211.JPG,4032,3024,37.57,127.032,1,1,0,0,0
212,IMG_212.JPG,4032,3024,37.57,127.032,1,1,0,0,0
213,IMG_213.JPG,4032,3024,37.57,127.032,1,1,0,0,0
214,IMG_214.JPG,4032,3024,37.57,127.032,1,1,0,0,0
215,IMG_215.JPG,4032,3024,37.57,127.032,1,1,0,0,0
216,IMG_216.JPG,4032,3024,37.57,127.032,1,1,0,0,0
217,IMG_217.JPG,887,1183,37.57,127.032,0,1,0,0,0
218,IMG_218.JPG,1440,1146,37.57,127.032,0,1,0,0,0
219,IMG_219.JPG,581,775,37.57,127.032,0,1,0,0,0
220,IMG_220.JPG,1067,1440,37.57,127.032,0,1,0,0,0
221,IMG_221.JPG,1079,1440,37.57,127.032,0,1,0,0,0
222,IMG_222.JPG,4032,3024,37.57,127.03,0,1,0,0,0
223,IMG_223.JPG,4032,3024,37.57,127.03,0,1,0,0,0
224,IMG_224.JPG,4032,3024,37.57,127.03,0,1,0,0,0
225,IMG_225.JPG,4032,3024,37.57,127.03,0,1,0,0,0
226,IMG_226.JPG,4032,3024,37.57,127.03,0,1,0,0,0
227,IMG_227.JPG,4032,3024,37.57,127.03,0,1,0,0,0
228,IMG_228.JPG,4032,3024,37.57,127.03,1,0,0,0,0
229,IMG_229.JPG,4032,3024,37.57,127.03,1,0,0,0,0
230,IMG_230.JPG,2065,2149,37.57,127.029,0,0,1,0,0
231,IMG_231.JPG,2495,2221,37.57,127.029,0,0,1,0,0
232,IMG_232.JPG,4032,3024,37.57,127.029,0,0,1,0,0
233,IMG_233.JPG,4032,3024,37.57,127.029,0,0,1,0,0
234,IMG_234.JPG,4032,3024,37.57,127.029,0,0,1,0,0
235,IMG_235.JPG,4032,3024,37.57,127.031,1,0,0,0,0
236,IMG_236.JPG,1080,1440,37.57,127.031,1,0,0,0,0
237,IMG_237.JPG,1080,1440,37.57,127.031,1,0,0,0,0
238,IMG_238.JPG,982,1309,37.57,127.031,1,0,0,0,0
239,IMG_239.JPG,4032,3024,37.57,127.031,1,0,0,0,0
240,IMG_240.JPG,4032,3024,37.57,127.031,1,0,0,0,0
241,IMG_241.JPG,4032,3024,37.57,127.031,1,0,0,0,0
242,IMG_242.JPG,4032,3024,37.57,127.031,1,0,0,0,0
243,IMG_243.JPG,4032,3024,37.57,127.031,1,0,0,0,0
244,IMG_244.JPG,4032,3024,37.57,127.031,1,0,0,0,0
245,IMG_245.JPG,4032,3024,37.57,127.031,1,0,0,0,0
246,IMG_246.JPG,4032,3024,37.57,127.031,1,0,0,0,0
247,IMG_247.JPG,4032,3024,37.57,127.031,1,0,0,0,0
248,IMG_248.JPG,4032,3024,37.57,127.031,1,0,0,0,0
249,IMG_249.JPG,4032,3024,37.57,127.031,1,0,0,0,0
250,IMG_250.JPG,4032,3024,37.57,127.031,1,0,0,0,0
251,IMG_251.JPG,1440,1078,37.57,127.03,1,0,0,0,0
252,IMG_252.JPG,896,1195,37.57,127.03,1,0,0,0,0
253,IMG_253.JPG,1079,1440,37.57,127.03,1,0,0,0,0
254,IMG_254.JPG,1080,1440,37.57,127.03,1,0,0,0,0
255,IMG_255.JPG,4032,3024,37.57,127.029,1,0,0,0,0
256,IMG_256.JPG,4032,3024,37.57,127.029,1,0,0,0,0
257,IMG_257.JPG,4032,3024,37.57,127.029,1,0,0,0,0
258,IMG_258.JPG,4032,3024,37.57,127.029,1,0,0,0,0
259,IMG_259.JPG,1080,1440,37.57,127.029,1,0,0,0,0
260,IMG_260.JPG,1080,1440,37.57,127.029,1,0,0,0,0
261,IMG_261.JPG,1080,1440,37.57,127.029,1,0,0,0,0
262,IMG_262.JPG,1080,1440,37.57,127.029,1,0,0,0,0
263,IMG_263.JPG,1080,1440,37.57,127.029,1,0,0,0,0
264,IMG_264.JPG,1080,1440,37.57,127.029,1,0,0,0,0
265,IMG_265.JPG,1440,1081,37.57,127.029,1,0,0,0,0
266,IMG_266.JPG,1080,1440,37.57,127.029,1,0,0,0,0
267,IMG_267.JPG,1440,1081,37.57,127.029,1,0,0,0,0
268,IMG_268.JPG,1440,1080,37.57,127.029,1,0,0,0,0
269,IMG_269.JPG,1080,1440,37.57,127.029,1,0,0,0,0
270,IMG_270.JPG,1080,1440,37.57,127.029,1,0,0,0,0
271,IMG_271.JPG,1080,1440,37.57,127.029,1,0,0,0,0
272,IMG_272.JPG,1440,1081,37.57,127.029,1,0,0,0,0
273,IMG_273.JPG,4032,3024,37.57,127.029,1,0,0,0,0
274,IMG_274.JPG,4032,3024,37.57,127.029,1,0,0,0,0
275,IMG_275.JPG,4032,3024,37.57,127.029,1,0,0,0,0
276,IMG_276.JPG,4032,3024,37.57,127.029,1,0,0,0,0
277,IMG_277.JPG,4032,3024,37.57,127.029,1,0,0,0,0
278,IMG_278.JPG,4032,3024,37.57,127.029,1,0,0,0,0
279,IMG_279.JPG,4032,3024,37.57,127.029,1,0,0,0,0
280,IMG_280.JPG,4032,3024,37.57,127.029,1,0,0,0,0
281,IMG_281.JPG,4032,3024,37.57,127.029,1,0,0,0,0
282,IMG_282.JPG,4032,3024,37.57,127.029,1,0,0,0,0
283,IMG_283.JPG,4032,3024,37.57,127.029,1,0,0,0,0
284,IMG_284.JPG,4032,3024,37.57,127.029,1,0,0,0,0
285,IMG_285.JPG,4032,3024,37.57,127.029,1,0,0,0,0
286,IMG_286.JPG,1079,1440,37.57,127.029,1,0,0,0,0
287,IMG_287.JPG,926,1234,37.57,127.029,1,0,0,0,0
288,IMG_288.JPG,4032,3024,37.57,127.029,1,0,0,0,0
289,IMG_289.JPG,4032,3024,37.57,127.03,1,0,0,0,0
290,IMG_290.JPG,4032,3024,37.57,127.03,1,0,0,0,0
291,IMG_291.JPG,4032,3024,37.57,127.03,1,0,0,0,0
292,IMG_292.JPG,4032,3024,37.57,127.03,1,0,0,0,0
293,IMG_293.JPG,4032,3024,37.57,127.03,1,0,0,0,0
294,IMG_294.JPG,4032,3024,37.57,127.033,1,0,0,0,0
295,IMG_295.JPG,4032,3024,37.57,127.033,1,0,0,0,0
296,IMG_296.JPG,4032,3024,37.57,127.033,1,0,0,0,0
297,IMG_297.JPG,4032,3024,37.57,127.033,1,0,0,0,0
298,IMG_298.JPG,4032,3024,37.57,127.033,1,0,0,0,0
299,IMG_299.JPG,4032,3024,37.57,127.033,1,0,0,0,0
300,IMG_300.JPG,4032,3024,37.552,127.036,1,0,0,0,0
301,IMG_301.JPG,4032,3024,37.552,127.036,1,0,0,0,0
302,IMG_302.JPG,4032,3024,37.552,127.036,1,0,0,0,0
303,IMG_303.JPG,4032,3024,37.552,127.036,1,0,0,0,0
304,IMG_304.JPG,4032,3024,37.552,127.036,1,0,0,0,0
305,IMG_305.JPG,4032,3024,37.552,127.036,1,0,0,0,0
306,IMG_306.JPG,4032,3024,37.552,127.036,1,0,0,0,0
307,IMG_307.JPG,4032,3024,37.552,127.036,1,0,0,0,0
308,IMG_308.JPG,4032,3024,37.552,127.036,1,0,0,0,0
309,IMG_309.JPG,4032,3024,37.552,127.036,1,0,0,0,0
310,IMG_310.JPG,4032,3024,37.552,127.036,1,0,0,0,0
311,IMG_311.JPG,4032,3024,37.552,127.036,1,0,0,0,0
312,IMG_312.JPG,4032,3024,37.552,127.036,1,0,0,0,0
313,IMG_313.JPG,4032,3024,37.552,127.036,1,0,0,0,0
314,IMG_314.JPG,4032,3024,37.552,127.036,1,0,0,0,0
315,IMG_315.JPG,4032,3024,37.552,127.036,1,0,0,0,0
316,IMG_316.JPG,4032,3024,37.553,127.035,0,1,0,0,0
317,IMG_317.JPG,4032,3024,37.553,127.035,0,1,0,0,0
318,IMG_318.JPG,4032,3024,37.553,127.035,0,1,0,0,0
319,IMG_319.JPG,4032,3024,37.553,127.035,0,1,0,0,0
320,IMG_320.JPG,4032,3024,37.553,127.035,0,1,0,0,0
321,IMG_321.JPG,4032,3024,37.553,127.035,0,1,0,0,0
322,IMG_322.JPG,4032,3024,37.553,127.035,0,1,0,0,0
323,IMG_323.JPG,4032,3024,37.553,127.035,0,1,0,0,0
324,IMG_324.JPG,4032,3024,37.553,127.035,0,1,0,0,0
325,IMG_325.JPG,4032,3024,37.553,127.035,0,1,0,0,0
326,IMG_326.JPG,4032,3024,37.553,127.035,0,1,0,0,0
327,IMG_327.JPG,4032,3024,37.553,127.035,0,1,0,0,0
328,IMG_328.JPG,4032,3024,37.553,127.035,0,1,0,0,0
329,IMG_329.JPG,4032,3024,37.553,127.035,0,1,0,0,0
330,IMG_330.JPG,4032,3024,37.553,127.035,0,1,0,0,0
331,IMG_331.JPG,4032,3024,37.553,127.035,0,1,0,0,0
332,IMG_332.JPG,4032,3024,37.553,127.035,0,1,0,0,0
333,IMG_333.JPG,4032,3024,37.553,127.035,0,1,0,0,0
