Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
33,20211408_033,3024,4032,37.52285,126.94118,1,0,0,0,0
34,20211408_034,3024,4032,37.52287,126.94121,1,0,0,0,0
35,20211408_035,3024,4032,37.52287,126.94115,0,0,1,0,0
36,20211408_036,3024,4032,37.52287,126.94116,1,0,0,0,0
37,20211408_037,3024,4032,37.52287,126.94117,1,0,0,0,0
38,20211408_038,3024,4032,37.52293,126.94116,0,0,1,0,0
39,20211408_039,3024,4032,37.5229,126.94117,0,1,0,0,0
40,20211408_040,3024,4032,37.52298,126.94116,0,1,0,0,0
41,20211408_041,3024,4032,37.52296,126.94113,0,1,0,0,0
42,20211408_042,3024,4032,37.52297,126.94112,0,1,0,0,0
43,20211408_043,3024,4032,37.52296,126.94107,0,0,1,0,0
44,20211408_044,3024,4032,37.52297,126.94107,0,0,1,0,0
45,20211408_045,3024,4032,37.52296,126.94107,1,0,0,0,0
46,20211408_046,3024,4032,37.52299,126.94106,1,0,0,0,0
47,20211408_047,3024,4032,37.52299,126.94106,1,0,0,0,1
48,20211408_048,3024,4032,37.52298,126.94106,1,0,0,0,1
49,20211408_049,3024,4032,37.52316,126.94092,1,0,0,0,0
50,20211408_050,3024,4032,37.5231,126.94087,1,1,0,0,0
51,20211408_051,3024,4032,37.5231,126.94086,1,1,0,0,1
52,20211408_052,3024,4032,37.523131,126.94086,0,0,0,0,1
53,20211408_053,3024,4032,37.52315,126.94083,1,0,0,0,0
54,20211408_054,3024,4032,37.58936,127.01781,0,0,0,1,0
55,20211408_055,3024,4032,37.58952,127.01792,0,0,1,0,0
56,20211408_056,3024,4032,37.58943,127.01791,0,0,0,0,1
57,20211408_057,3024,4032,37.58941,127.0179,0,0,0,0,1
58,20211408_058,3024,4032,37.58942,127.0179,0,0,0,0,1
59,20211408_059,3024,4032,37.58936,127.0178,1,0,0,0,0
60,20211408_060,3024,4032,37.5894,127.0179,0,0,0,0,1
61,20211408_061,3024,4032,37.5894,127.01788,1,0,0,0,0
62,20211408_062,3024,4032,37.58961,127.01779,0,0,0,0,1
63,20211408_063,3024,4032,37.58943,127.01784,0,0,0,0,1
64,20211408_064,3024,4032,37.58946,127.01785,1,0,0,0,0
65,20211408_065,3024,4032,37.58947,127.01788,0,0,0,0,1
66,20211408_066,3024,4032,37.58946,127.01791,0,0,0,0,1
67,20211408_067,3024,4032,37.58942,127.01788,1,0,0,0,0
68,20211408_068,3024,4032,37.58945,127.01784,0,1,0,0,0
69,20211408_069,3024,4032,37.58945,127.01784,0,1,0,0,0
70,20211408_070,3024,4032,37.58947,127.01783,0,1,0,0,0
71,20211408_071,3024,4032,37.5894,127.01786,1,0,0,0,0
72,20211408_072,3024,4032,37.58957,127.01775,0,0,0,0,1
73,20211408_073,3024,4032,37.58943,127.01782,1,1,0,0,0
74,20211408_074,3024,4032,37.58952,127.01788,2,0,0,0,0
75,20211408_075,3024,4032,37.5894,127.01785,1,0,0,0,0
76,20211408_076,3024,4032,37.5894,127.01786,1,0,0,0,0
77,20211408_077,3024,4032,37.58943,127.01791,1,0,0,0,0
78,20211408_078,3024,4032,37.5897,127.01778,0,0,0,1,0
79,20211408_079,3024,4032,37.58955,127.01794,1,0,0,0,0
80,20211408_080,3024,4032,37.58948,127.01805,1,0,0,0,0
81,20211408_081,3024,4032,37.5901,127.01708,0,0,0,0,1
82,20211408_082,3024,4032,37.589992,127.01717,0,1,0,0,0
83,20211408_083,3024,4032,37.58991,127.01718,0,1,0,0,0
84,20211408_084,3024,4032,37.58991,127.01725,0,1,0,0,1
85,20211408_085,3024,4032,37.58986,127.01723,0,0,0,0,1
86,20211408_086,3024,4032,37.58988,127.01723,1,0,0,0,0
87,20211408_087,3024,4032,37.58988,127.01718,0,0,0,0,1
88,20211408_088,3024,4032,37.58984,127.01723,0,0,0,0,1
89,20211408_089,3024,4032,37.58984,127.01721,0,0,0,0,1
90,20211408_090,3024,4032,37.58991,127.01718,1,0,0,0,0
91,20211408_091,3024,4032,37.58995,127.0172,1,0,0,0,0
92,20211408_092,3024,4032,37.58996,127.01719,1,0,0,0,0
93,20211408_093,3024,4032,37.59,127.01722,0,0,0,0,1
94,20211408_094,3024,4032,37.58995,127.01714,1,0,0,0,0
95,20211408_095,3024,4032,37.59038,127.01699,1,0,0,0,0
96,20211408_096,3024,4032,37.58981,127.01708,1,0,0,0,0
97,20211408_097,3024,4032,37.5901,127.01698,1,0,0,0,0
98,20211408_098,3024,4032,37.5901,127.01699,1,0,0,0,0
99,20211408_099,3024,4032,37.58996,127.01717,0,1,0,0,0
100,20211408_100,3024,4032,37.59003,127.01725,0,0,0,0,1
101,20211408_101,3024,4032,37.58995,127.01723,0,0,0,0,1
102,20211408_102,3024,4032,37.58988,127.01732,1,0,0,0,0
103,20211408_103,3024,4032,37.59028,127.01705,0,1,0,0,0
104,20211408_104,3024,4032,37.58998,127.01718,0,2,0,0,0
105,20211408_105,3024,4032,37.58991,127.01725,1,0,0,0,0
