Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
77,IMG_6358,3024,4032,37.58,127.01,1,0,0,0,0
78,IMG_6359,3024,4032,37.58,127.01,1,0,0,0,0
79,IMG_6360,3024,4032,37.58,127.01,1,0,0,0,0
80,IMG_6361,3024,4032,37.58,127.01,1,0,0,0,0
81,IMG_6362,3024,4032,37.58,127.01,1,0,0,0,0
82,IMG_6363,3024,4032,37.58,127.01,0,1,0,0,0
83,IMG_6364,3024,4032,37.58,127.01,0,1,0,0,0
84,IMG_6365,3024,4032,37.58,127.01,0,1,0,0,0
85,IMG_6366,3024,4032,37.58,127.01,1,0,0,0,0
86,IMG_6367,3024,4032,37.58,127.01,1,0,0,0,0
87,IMG_6368,3024,4032,37.58,127.01,1,0,0,0,0
88,IMG_6369,3024,4032,37.58,127.01,0,1,0,0,0
89,IMG_6370,3024,4032,37.58,127.01,0,1,0,0,0
90,IMG_6371,3024,4032,37.58,127.01,0,1,0,0,0
91,IMG_6372,3024,4032,37.58,127.01,0,1,0,0,0
92,IMG_6373,3024,4032,37.58,127.01,0,1,0,0,0
93,IMG_6374,3024,4032,37.58,127,0,1,0,0,0
94,IMG_6375,3024,4032,37.58,127,1,0,0,0,1
95,IMG_6376,3024,4032,37.58,127,1,0,0,0,1
96,IMG_6377,3024,4032,37.58,127,1,0,0,0,1
97,IMG_6378,3024,4032,37.58,127,0,1,0,0,0
98,IMG_6379,3024,4032,37.58,127,0,1,0,0,0
99,IMG_6380,3024,4032,37.58,127,0,1,0,0,0
100,IMG_6381,3024,4032,37.58,127,0,1,0,0,0
101,IMG_6382,3024,4032,37.58,127,0,1,0,0,0
102,IMG_6383,3024,4032,37.58,127,0,1,0,0,0
103,IMG_6384,3024,4032,37.58,127,0,1,0,0,0
104,IMG_6385,3024,4032,37.58,127,0,1,0,0,0
105,IMG_6386,3024,4032,37.58,127,0,1,0,0,0
106,IMG_6387,3024,4032,37.58,127,0,1,0,0,0
107,IMG_6388,3024,4032,37.58,127,0,1,0,0,0
108,IMG_6389,3024,4032,37.58,127,0,1,0,0,0
