Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
84,220919-45-성북천-비닐.jpg,,,37.59,127.02,,,,,
85,220919-46-성북천-비닐.jpg,,,37.59,127.02,,,,,
86,220919-47-성북천-비닐.jpg,,,37.59,127.02,,,,,
87,220919-48-성북천-비닐.jpg,,,37.59,127.02,,,,,
88,220919-49-성북천-비닐.jpg,,,37.59,127.02,,,,,
89,220919-50-성북천-비닐.jpg,,,37.59,127.02,,,,,
90,220919-51-성북천-unknown.jpg,,,37.59,127.02,,,,,
91,220919-52-성북천-스티로폼.jpg,,,37.59,127.02,,,,,
92,220919-53-성북천-스티로폼.jpg,,,37.59,127.02,,,,,
93,220919-54-성북천-일반.jpg,,,37.59,127.02,,,,,
94,220919-55-성북천-비닐.jpg,,,37.59,127.02,,,,,
95,220919-56-성북천-일반.jpg,,,37.59,127.02,,,,,
96,220919-57-성북천-종이컵.jpg,,,37.59,127.02,,,,,
97,220919-58-성북천-비닐.jpg,,,37.59,127.02,,,,,
98,220919-59-성북천-비닐.jpg,,,37.59,127.02,,,,,
99,220919-60-성북천-스티로폼.jpg,,,37.59,127.02,,,,,
100,220919-61-성북천-스티로폼.jpg,,,37.59,127.02,,,,,
101,220919-62-성북천-스티로폼.jpg,,,37.59,127.02,,,,,
102,220919-63-성북천-스티로폼.jpg,,,37.59,127.02,,,,,
103,220919-64-성북천-스티로폼.jpg,,,37.59,127.02,,,,,
104,220919-65-성북천-스티로폼.jpg,,,37.59,127.02,,,,,
105,220919-66-성북천-스티로폼.jpg,,,37.59,127.02,,,,,
106,220919-67-성북천-비닐.jpg,,,37.59,127.02,,,,,
107,220919-68-성북천-unknown.jpg,,,37.59,127.02,,,,,
108,220919-69-성북천-일반.jpg,,,37.59,127.02,,,,,
109,220919-70-성북천-일반.jpg,,,37.59,127.02,,,,,
110,220919-71-성북천-unknown.jpg,,,37.59,127.02,,,,,
111,220919-72-성북천-비닐.jpg,,,37.59,127.02,,,,,
112,220919-73-성북천-플라스틱.jpg,,,37.59,127.02,,,,,
113,220919-74-성북천-비닐.jpg,,,37.59,127.02,,,,,
114,220919-75-성북천-비닐.jpg,,,37.59,127.02,,,,,
115,220919-76-성북천-비닐.jpg,,,37.59,127.02,,,,,
116,220919-77-성북천-종이컵.jpg,,,37.59,127.02,,,,,
117,220919-78-성북천-종이컵.jpg,,,37.59,127.02,,,,,
118,220919-79-성북천-비닐.jpg,,,37.59,127.02,,,,,
119,220919-80-성북천-비닐.jpg,,,37.59,127.02,,,,,
120,220919-81-성북천-비닐.jpg,,,37.59,127.02,,,,,
121,220919-82-성북천-비닐.jpg,,,37.59,127.02,,,,,
